service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time,day_week
2022-10-01,70,Inbound,57072609.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 20:31:00,1900-01-01 20:35:44,,,4.733333333333333,0
2022-10-01,70,Inbound,57072615.0,1043,mktwe,4,Midpoint,Schedule,1900-01-01 20:31:00,1900-01-01 20:45:05,,,14.083333333333334,0
2022-10-01,70,Inbound,57072615.0,1051,wnhvd,5,Midpoint,Schedule,1900-01-01 20:34:00,1900-01-01 20:48:11,,,14.183333333333334,0
2022-10-01,70,Inbound,57072609.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 20:40:00,1900-01-01 20:45:12,,,5.2,0
2022-10-01,70,Inbound,57072609.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 20:43:00,1900-01-01 20:47:50,,,4.833333333333333,0
2022-10-01,70,Inbound,57072615.0,72,cntsq,6,Midpoint,Schedule,1900-01-01 20:43:00,1900-01-01 20:59:55,,,16.916666666666668,0
2022-10-01,70,Inbound,57072595.0,9526,mkpld,1,Startpoint,Schedule,1900-01-01 20:45:00,1900-01-01 20:45:38,,,0.6333333333333333,0
2022-10-01,70,Inbound,57072615.0,730,unvpk,7,Endpoint,Schedule,1900-01-01 20:48:00,,,,0.0,0
2022-10-01,70,Inbound,57072609.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 20:52:00,1900-01-01 20:54:53,,,2.8833333333333333,0
2022-10-01,70,Inbound,57072595.0,86944,mdyca,2,Midpoint,Schedule,1900-01-01 20:54:00,1900-01-01 20:55:15,,,1.25,0
2022-10-01,70,Inbound,57072609.0,730,unvpk,8,Endpoint,Schedule,1900-01-01 20:57:00,1900-01-01 20:59:21,,,2.35,0
2022-10-01,70,Inbound,57072595.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-01 20:58:00,1900-01-01 21:00:07,,,2.1166666666666667,0
2022-10-01,70,Inbound,57072595.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 21:01:00,1900-01-01 21:04:24,,,3.4,0
2022-10-01,70,Inbound,57072595.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 21:10:00,1900-01-01 21:14:14,,,4.233333333333333,0
2022-10-01,70,Inbound,57072595.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 21:13:00,1900-01-01 21:17:13,,,4.216666666666667,0
2022-10-01,70,Inbound,57072595.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 21:22:00,1900-01-01 21:26:21,,,4.35,0
2022-10-01,70,Inbound,57072595.0,730,unvpk,8,Endpoint,Schedule,1900-01-01 21:27:00,,,,0.0,0
2022-10-01,70,Inbound,57072619.0,9526,mkpld,1,Startpoint,Schedule,1900-01-01 21:35:00,1900-01-01 21:37:07,,,2.1166666666666667,0
2022-10-01,70,Inbound,57072619.0,86944,mdyca,2,Midpoint,Schedule,1900-01-01 21:44:00,1900-01-01 21:47:20,,,3.3333333333333335,0
2022-10-01,70,Inbound,57072619.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-01 21:48:00,1900-01-01 21:54:36,,,6.6,0
2022-10-01,70,Inbound,57072619.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 21:51:00,1900-01-01 21:58:45,,,7.75,0
2022-10-01,70,Inbound,57072619.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 22:00:00,1900-01-01 22:09:09,,,9.15,0
2022-10-01,70,Inbound,57072611.0,9526,mkpld,1,Startpoint,Schedule,1900-01-01 22:00:00,1900-01-01 22:04:39,,,4.65,0
2022-10-01,70,Inbound,57072619.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 22:03:00,1900-01-01 22:12:39,,,9.65,0
2022-10-01,70,Inbound,57072611.0,86944,mdyca,2,Midpoint,Schedule,1900-01-01 22:09:00,1900-01-01 22:13:59,,,4.983333333333333,0
2022-10-01,70,Inbound,57072619.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 22:12:00,1900-01-01 22:21:30,,,9.5,0
2022-10-01,70,Inbound,57072611.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-01 22:13:00,1900-01-01 22:18:44,,,5.733333333333333,0
2022-10-01,70,Inbound,57072611.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 22:16:00,1900-01-01 22:22:05,,,6.083333333333333,0
2022-10-01,70,Inbound,57072619.0,730,unvpk,8,Endpoint,Schedule,1900-01-01 22:17:00,1900-01-01 22:25:19,,,8.316666666666666,0
2022-10-01,70,Inbound,57072611.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 22:25:00,1900-01-01 22:30:28,,,5.466666666666667,0
2022-10-01,70,Inbound,57072611.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 22:28:00,1900-01-01 22:32:33,,,4.55,0
2022-10-01,70,Inbound,57072621.0,9526,mkpld,1,Startpoint,Schedule,1900-01-01 22:30:00,1900-01-01 22:30:19,,,0.31666666666666665,0
2022-10-01,70,Inbound,57072611.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 22:37:00,1900-01-01 22:41:03,,,4.05,0
2022-10-01,70,Inbound,57072621.0,86944,mdyca,2,Midpoint,Schedule,1900-01-01 22:39:00,1900-01-01 22:38:00,,,0.0,0
2022-10-01,70,Inbound,57072611.0,730,unvpk,8,Endpoint,Schedule,1900-01-01 22:42:00,,,,0.0,0
2022-10-01,70,Inbound,57072621.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-01 22:43:00,1900-01-01 22:41:53,,,0.0,0
2022-10-01,70,Inbound,57072621.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 22:46:00,1900-01-01 22:46:45,,,0.75,0
2022-10-01,70,Inbound,57072621.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 22:55:00,1900-01-01 22:56:58,,,1.9666666666666666,0
2022-10-01,70,Inbound,57072621.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 22:58:00,1900-01-01 23:01:19,,,3.316666666666667,0
2022-10-01,70,Inbound,57072621.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 23:07:00,1900-01-01 23:08:41,,,1.6833333333333333,0
2022-10-01,70,Inbound,57072621.0,730,unvpk,8,Endpoint,Schedule,1900-01-01 23:12:00,1900-01-01 23:11:00,,,0.0,0
2022-10-01,70,Inbound,57072625.0,9526,mkpld,1,Startpoint,Schedule,1900-01-01 23:20:00,1900-01-01 23:20:57,,,0.95,0
2022-10-01,70,Inbound,57072625.0,86944,mdyca,2,Midpoint,Schedule,1900-01-01 23:29:00,1900-01-01 23:29:25,,,0.4166666666666667,0
2022-10-01,70,Inbound,57072625.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-01 23:33:00,1900-01-01 23:32:57,,,0.0,0
2022-10-01,70,Inbound,57072625.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-01 23:36:00,1900-01-01 23:36:16,,,0.26666666666666666,0
2022-10-01,70,Inbound,57072625.0,1043,mktwe,5,Midpoint,Schedule,1900-01-01 23:45:00,1900-01-01 23:42:56,,,0.0,0
2022-10-01,70,Inbound,57072625.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-01 23:48:00,1900-01-01 23:46:39,,,0.0,0
2022-10-01,70,Inbound,57072625.0,72,cntsq,7,Midpoint,Schedule,1900-01-01 23:57:00,1900-01-02 00:04:16,,,7.266666666666667,0
2022-10-01,70,Inbound,57072625.0,730,unvpk,8,Endpoint,Schedule,1900-01-02 00:02:00,1900-01-02 00:06:36,,,4.6,1
2022-10-01,70,Inbound,57072623.0,9526,mkpld,1,Startpoint,Schedule,1900-01-02 00:15:00,1900-01-02 00:15:26,,,0.43333333333333335,1
2022-10-01,70,Inbound,57072623.0,86944,mdyca,2,Midpoint,Schedule,1900-01-02 00:21:00,1900-01-02 00:22:11,,,1.1833333333333333,1
2022-10-01,70,Inbound,57072623.0,8678,wtrwm,3,Midpoint,Schedule,1900-01-02 00:25:00,1900-01-02 00:26:31,,,1.5166666666666666,1
2022-10-01,70,Inbound,57072623.0,8297,wtrsq,4,Midpoint,Schedule,1900-01-02 00:28:00,1900-01-02 00:30:20,,,2.3333333333333335,1
2022-10-01,70,Inbound,57072623.0,1043,mktwe,5,Midpoint,Schedule,1900-01-02 00:35:00,1900-01-02 00:35:52,,,0.8666666666666667,1
2022-10-01,70,Inbound,57072623.0,1051,wnhvd,6,Midpoint,Schedule,1900-01-02 00:38:00,1900-01-02 00:37:58,,,0.0,1
2022-10-01,70,Inbound,57072623.0,72,cntsq,7,Midpoint,Schedule,1900-01-02 00:45:00,1900-01-02 00:47:04,,,2.066666666666667,1
2022-10-01,70,Inbound,57072627.0,86944,mdyca,1,Startpoint,Schedule,1900-01-02 00:45:00,1900-01-02 00:48:25,,,3.4166666666666665,1
2022-10-01,70,Inbound,57072627.0,8678,wtrwm,2,Midpoint,Schedule,1900-01-02 00:49:00,1900-01-02 00:53:30,,,4.5,1
2022-10-01,70,Inbound,57072623.0,730,unvpk,8,Endpoint,Schedule,1900-01-02 00:50:00,1900-01-02 00:48:47,,,0.0,1
2022-10-01,70,Inbound,57072627.0,8297,wtrsq,3,Midpoint,Schedule,1900-01-02 00:52:00,1900-01-02 00:56:20,,,4.333333333333333,1
2022-10-01,70,Inbound,57072627.0,1043,mktwe,4,Midpoint,Schedule,1900-01-02 00:59:00,1900-01-02 01:06:07,,,7.116666666666666,1
2022-10-01,70,Inbound,57072627.0,1051,wnhvd,5,Midpoint,Schedule,1900-01-02 01:02:00,1900-01-02 01:09:18,,,7.3,1
2022-10-01,70,Inbound,57072627.0,1123,cntsq,6,Endpoint,Schedule,1900-01-02 01:09:00,1900-01-02 01:42:51,,,33.85,1
2022-10-01,70,Outbound,57072536.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 05:00:00,1900-01-01 05:00:05,,,0.08333333333333333,0
2022-10-01,70,Outbound,57072536.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 05:02:00,1900-01-01 05:01:50,,,0.0,0
2022-10-01,70,Outbound,57072536.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 05:05:00,1900-01-01 05:07:16,,,2.2666666666666666,0
2022-10-01,70,Outbound,57072536.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 05:07:00,1900-01-01 05:09:10,,,2.1666666666666665,0
2022-10-01,70,Outbound,57072536.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 05:14:00,1900-01-01 05:14:48,,,0.8,0
2022-10-01,70,Outbound,57072536.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 05:18:00,1900-01-01 05:19:16,,,1.2666666666666666,0
2022-10-01,70,Outbound,57072536.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 05:24:00,1900-01-01 05:23:02,,,0.0,0
2022-10-01,70,Outbound,57072560.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 05:25:00,1900-01-01 05:25:42,,,0.7,0
2022-10-01,70,Outbound,57072560.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 05:27:00,1900-01-01 05:27:23,,,0.38333333333333336,0
2022-10-01,70,Outbound,57072560.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 05:30:00,1900-01-01 05:33:19,,,3.316666666666667,0
2022-10-01,70,Outbound,57072560.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 05:32:00,1900-01-01 05:36:12,,,4.2,0
2022-10-01,70,Outbound,57072560.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 05:39:00,1900-01-01 05:44:30,,,5.5,0
2022-10-01,70,Outbound,57072536.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 05:40:00,1900-01-01 05:29:48,,,0.0,0
2022-10-01,70,Outbound,57072550.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 05:42:00,1900-01-01 05:42:20,,,0.3333333333333333,0
2022-10-01,70,Outbound,57072560.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 05:43:00,1900-01-01 05:48:14,,,5.233333333333333,0
2022-10-01,70,Outbound,57072550.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 05:44:00,1900-01-01 05:44:08,,,0.13333333333333333,0
2022-10-01,70,Outbound,57072550.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 05:47:00,1900-01-01 05:48:40,,,1.6666666666666667,0
2022-10-01,70,Outbound,57072550.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 05:49:00,1900-01-01 05:51:12,,,2.2,0
2022-10-01,70,Outbound,57072560.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 05:49:00,1900-01-01 05:52:33,,,3.55,0
2022-10-01,70,Outbound,57072544.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 05:52:00,1900-01-01 05:52:01,,,0.016666666666666666,0
2022-10-01,70,Outbound,57072544.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 05:54:00,1900-01-01 05:53:31,,,0.0,0
2022-10-01,70,Outbound,57072550.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 05:56:00,1900-01-01 05:58:50,,,2.8333333333333335,0
2022-10-01,70,Outbound,57072544.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 05:57:00,1900-01-01 05:58:19,,,1.3166666666666667,0
2022-10-01,70,Outbound,57072544.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 05:59:00,1900-01-01 06:01:02,,,2.033333333333333,0
2022-10-01,70,Outbound,57072550.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 06:00:00,1900-01-01 06:02:40,,,2.6666666666666665,0
2022-10-01,70,Outbound,57072550.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 06:06:00,1900-01-01 06:07:20,,,1.3333333333333333,0
2022-10-01,70,Outbound,57072544.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 06:08:00,1900-01-01 06:08:00,,,0.0,0
2022-10-01,70,Outbound,57072556.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 06:11:00,1900-01-01 06:12:40,,,1.6666666666666667,0
2022-10-01,70,Outbound,57072544.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 06:12:00,1900-01-01 06:13:01,,,1.0166666666666666,0
2022-10-01,70,Outbound,57072556.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 06:13:00,1900-01-01 06:15:26,,,2.433333333333333,0
2022-10-01,70,Outbound,57072556.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 06:17:00,1900-01-01 06:20:20,,,3.3333333333333335,0
2022-10-01,70,Outbound,57072544.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 06:18:00,1900-01-01 06:17:33,,,0.0,0
2022-10-01,70,Outbound,57072556.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 06:20:00,1900-01-01 06:23:11,,,3.183333333333333,0
2022-10-01,70,Outbound,57072550.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 06:22:00,1900-01-01 06:13:56,,,0.0,0
2022-10-01,70,Outbound,57072556.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 06:29:00,1900-01-01 06:31:39,,,2.65,0
2022-10-01,70,Outbound,57072538.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 06:30:00,1900-01-01 06:30:13,,,0.21666666666666667,0
2022-10-01,70,Outbound,57072538.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 06:32:00,1900-01-01 06:32:17,,,0.2833333333333333,0
2022-10-01,70,Outbound,57072556.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 06:33:00,1900-01-01 06:35:49,,,2.816666666666667,0
2022-10-01,70,Outbound,57072538.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 06:36:00,1900-01-01 06:38:50,,,2.8333333333333335,0
2022-10-01,70,Outbound,57072538.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 06:39:00,1900-01-01 06:41:30,,,2.5,0
2022-10-01,70,Outbound,57072556.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 06:39:00,1900-01-01 06:40:28,,,1.4666666666666666,0
2022-10-01,70,Outbound,57072562.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 06:43:00,1900-01-01 06:43:18,,,0.3,0
2022-10-01,70,Outbound,57072562.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 06:45:00,1900-01-01 06:45:10,,,0.16666666666666666,0
2022-10-01,70,Outbound,57072538.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 06:48:00,1900-01-01 06:48:13,,,0.21666666666666667,0
2022-10-01,70,Outbound,57072562.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 06:49:00,1900-01-01 06:51:21,,,2.35,0
2022-10-01,70,Outbound,57072562.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 06:52:00,1900-01-01 06:54:07,,,2.1166666666666667,0
2022-10-01,70,Outbound,57072538.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 06:52:00,1900-01-01 06:52:46,,,0.7666666666666667,0
2022-10-01,70,Outbound,57072538.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 06:58:00,1900-01-01 06:57:59,,,0.0,0
2022-10-01,70,Outbound,57072562.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 07:01:00,1900-01-01 07:01:56,,,0.9333333333333333,0
2022-10-01,70,Outbound,57072562.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 07:06:00,1900-01-01 07:05:07,,,0.0,0
2022-10-01,70,Outbound,57072538.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 07:14:00,1900-01-01 07:07:03,,,0.0,0
2022-10-01,70,Outbound,57072562.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 07:14:00,1900-01-01 07:11:13,,,0.0,0
2022-10-01,70,Outbound,57072552.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 07:29:00,1900-01-01 07:29:22,,,0.36666666666666664,0
2022-10-01,70,Outbound,57072552.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 07:31:00,1900-01-01 07:31:27,,,0.45,0
2022-10-01,70,Outbound,57072552.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 07:35:00,1900-01-01 07:36:26,,,1.4333333333333333,0
2022-10-01,70,Outbound,57072552.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 07:38:00,1900-01-01 07:38:45,,,0.75,0
2022-10-01,70,Outbound,57072552.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 07:48:00,1900-01-01 07:48:14,,,0.23333333333333334,0
2022-10-01,70,Outbound,57072558.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 07:49:00,1900-01-01 07:49:00,,,0.0,0
2022-10-01,70,Outbound,57072558.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 07:51:00,1900-01-01 07:51:38,,,0.6333333333333333,0
2022-10-01,70,Outbound,57072552.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 07:53:00,1900-01-01 07:52:45,,,0.0,0
2022-10-01,70,Outbound,57072558.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 07:55:00,1900-01-01 07:56:24,,,1.4,0
2022-10-01,70,Outbound,57072558.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 07:58:00,1900-01-01 07:58:59,,,0.9833333333333333,0
2022-10-01,70,Outbound,57072552.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 08:01:00,1900-01-01 07:57:15,,,0.0,0
2022-10-01,70,Outbound,57072558.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 08:08:00,1900-01-01 08:08:46,,,0.7666666666666667,0
2022-10-01,70,Outbound,57072379.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 08:09:00,1900-01-01 08:09:08,,,0.13333333333333333,0
2022-10-01,70,Outbound,57072379.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 08:11:00,1900-01-01 08:11:57,,,0.95,0
2022-10-01,70,Outbound,57072558.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 08:13:00,1900-01-01 08:13:32,,,0.5333333333333333,0
2022-10-01,70,Outbound,57072379.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 08:17:00,1900-01-01 08:18:01,,,1.0166666666666666,0
2022-10-01,70,Outbound,57072552.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 08:19:00,1900-01-01 08:06:29,,,0.0,0
2022-10-01,70,Outbound,57072379.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 08:20:00,1900-01-01 08:20:37,,,0.6166666666666667,0
2022-10-01,70,Outbound,57072558.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 08:21:00,1900-01-01 08:19:16,,,0.0,0
2022-10-01,70,Outbound,57072540.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 08:29:00,1900-01-01 08:29:00,,,0.0,0
2022-10-01,70,Outbound,57072379.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 08:30:00,1900-01-01 08:29:27,,,0.0,0
2022-10-01,70,Outbound,57072540.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 08:31:00,1900-01-01 08:32:19,,,1.3166666666666667,0
2022-10-01,70,Outbound,57072379.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 08:35:00,1900-01-01 08:34:02,,,0.0,0
2022-10-01,70,Outbound,57072540.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 08:37:00,1900-01-01 08:40:33,,,3.55,0
2022-10-01,70,Outbound,57072558.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 08:39:00,1900-01-01 08:27:40,,,0.0,0
2022-10-01,70,Outbound,57072540.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 08:40:00,1900-01-01 08:44:59,,,4.983333333333333,0
2022-10-01,70,Outbound,57072379.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 08:43:00,1900-01-01 08:42:41,,,0.0,0
2022-10-01,70,Outbound,57072564.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 08:49:00,1900-01-01 08:50:42,,,1.7,0
2022-10-01,70,Outbound,57072540.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 08:50:00,1900-01-01 08:53:42,,,3.7,0
2022-10-01,70,Outbound,57072564.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 08:51:00,1900-01-01 08:54:35,,,3.5833333333333335,0
2022-10-01,70,Outbound,57072540.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 08:55:00,1900-01-01 08:58:43,,,3.716666666666667,0
2022-10-01,70,Outbound,57072564.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 08:57:00,1900-01-01 09:00:08,,,3.1333333333333333,0
2022-10-01,70,Outbound,57072564.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 09:00:00,1900-01-01 09:03:15,,,3.25,0
2022-10-01,70,Outbound,57072540.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 09:03:00,1900-01-01 09:07:16,,,4.266666666666667,0
2022-10-01,70,Outbound,57072629.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 09:08:00,1900-01-01 09:09:16,,,1.2666666666666666,0
2022-10-01,70,Outbound,57072629.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 09:10:00,1900-01-01 09:11:44,,,1.7333333333333334,0
2022-10-01,70,Outbound,57072564.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 09:10:00,1900-01-01 09:10:51,,,0.85,0
2022-10-01,70,Outbound,57072564.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 09:15:00,1900-01-01 09:15:37,,,0.6166666666666667,0
2022-10-01,70,Outbound,57072629.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 09:16:00,1900-01-01 09:19:55,,,3.9166666666666665,0
2022-10-01,70,Outbound,57072629.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 09:19:00,1900-01-01 09:23:12,,,4.2,0
2022-10-01,70,Outbound,57072540.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 09:21:00,1900-01-01 09:16:33,,,0.0,0
2022-10-01,70,Outbound,57072564.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 09:23:00,1900-01-01 09:22:54,,,0.0,0
2022-10-01,70,Outbound,57072554.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 09:26:00,1900-01-01 09:26:34,,,0.5666666666666667,0
2022-10-01,70,Outbound,57072554.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 09:28:00,1900-01-01 09:29:54,,,1.9,0
2022-10-01,70,Outbound,57072629.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 09:29:00,1900-01-01 09:35:28,,,6.466666666666667,0
2022-10-01,70,Outbound,57072629.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 09:34:00,1900-01-01 09:42:04,,,8.066666666666666,0
2022-10-01,70,Outbound,57072554.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 09:34:00,1900-01-01 09:37:26,,,3.433333333333333,0
2022-10-01,70,Outbound,57072554.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 09:37:00,1900-01-01 09:40:10,,,3.1666666666666665,0
2022-10-01,70,Outbound,57072629.0,88333,mdyca,7,Midpoint,Schedule,1900-01-01 09:42:00,1900-01-01 09:49:38,,,7.633333333333334,0
2022-10-01,70,Outbound,57072385.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 09:46:00,1900-01-01 09:46:21,,,0.35,0
2022-10-01,70,Outbound,57072554.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 09:47:00,1900-01-01 09:53:42,,,6.7,0
2022-10-01,70,Outbound,57072385.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 09:48:00,1900-01-01 09:48:44,,,0.7333333333333333,0
2022-10-01,70,Outbound,57072554.0,8825,wtrwm,6,Midpoint,Schedule,1900-01-01 09:52:00,1900-01-01 09:58:41,,,6.683333333333334,0
2022-10-01,70,Outbound,57072385.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 09:54:00,1900-01-01 09:54:17,,,0.2833333333333333,0
2022-10-01,70,Outbound,57072385.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 09:57:00,1900-01-01 09:57:29,,,0.48333333333333334,0
2022-10-01,70,Outbound,57072633.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 09:58:00,1900-01-01 10:04:33,,,6.55,0
2022-10-01,70,Outbound,57072633.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 10:00:00,1900-01-01 10:08:32,,,8.533333333333333,0
2022-10-01,70,Outbound,57072629.0,9525,mkpld,8,Endpoint,Schedule,1900-01-01 10:00:00,1900-01-01 09:59:07,,,0.0,0
2022-10-01,70,Outbound,57072554.0,86944,mdyca,7,Endpoint,Schedule,1900-01-01 10:00:00,1900-01-01 10:06:31,,,6.516666666666667,0
2022-10-01,70,Outbound,57072633.0,1070,wnhvd,3,Midpoint,Schedule,1900-01-01 10:06:00,1900-01-01 10:18:01,,,12.016666666666667,0
2022-10-01,70,Outbound,57072385.0,8815,wtrsq,5,Midpoint,Schedule,1900-01-01 10:08:00,1900-01-01 10:13:12,,,5.2,0
2022-10-01,70,Outbound,57072635.0,730,unvpk,1,Startpoint,Schedule,1900-01-01 10:09:00,1900-01-01 10:19:55,,,10.916666666666666,0
2022-10-01,70,Outbound,57072633.0,1077,mktwe,4,Midpoint,Schedule,1900-01-01 10:10:00,1900-01-01 10:21:55,,,11.916666666666666,0
2022-10-01,70,Outbound,57072635.0,1123,cntsq,2,Midpoint,Schedule,1900-01-01 10:11:00,1900-01-01 10:21:43,,,10.716666666666667,0
