,Route,Endpoint,Date,Time
23417,110,Elm St opp Woodlawn St to 630 Park Ave,2023-10-22,00:01:00
23418,110,630 Park Ave to Park Ave @ Dale St,2023-10-22,00:00:00
23419,110,Park Ave @ Dale St to Park Ave @ S Irving St,2023-10-22,00:00:00
23420,110,Park Ave @ S Irving St to Elm St @ Glendale Pk,2023-10-22,00:00:00
23421,110,Elm St @ Glendale Pk to Park Ave @ S Genesee St,2023-10-22,00:01:00
23422,110,Park Ave @ S Genesee St to 290 Park Ave opp Essex St,2023-10-22,00:00:00
23423,110,290 Park Ave opp Essex St to Park Ave @ S Cambridge St,2023-10-22,00:00:00
23424,110,Park Ave @ S Cambridge St to Ferry St @ Chestnut St,2023-10-22,00:00:00
23425,110,Ferry St @ Chestnut St to 40 Park Ave,2023-10-22,00:01:00
23426,110,40 Park Ave to Ferry St @ Arlington St,2023-10-22,00:00:00
23427,110,Ferry St @ Arlington St to Broadway @ Park Ave,2023-10-22,00:01:00
23428,110,Broadway @ Park Ave to Ferry St @ Orange Ct,2023-10-22,00:00:00
23429,110,Ferry St @ Orange Ct to 49 Central Ave,2023-10-22,00:01:00
23430,110,49 Central Ave to Ferry St @ Chelsea St,2023-10-22,00:00:00
23431,110,Ferry St @ Chelsea St to Chelsea St @ Mead St,2023-10-22,00:01:00
23432,110,Chelsea St @ Mead St to Chelsea St @ Edmester Ct,2023-10-22,00:00:00
23433,110,Chelsea St @ Edmester Ct to Beach St @ Eustis St,2023-10-22,00:01:00
23434,110,Beach St @ Eustis St to Chelsea St @ Plumer St,2023-10-22,00:00:00
23435,110,Chelsea St @ Plumer St to Beach St @ Harris St - Bell Circle,2023-10-22,00:01:00
23436,110,Beach St @ Harris St - Bell Circle to Broadway @ Norwood St,2023-10-22,00:00:00
23437,110,Broadway @ Norwood St to Broadway opp Second St,2023-10-22,00:00:00
23438,110,Broadway opp Second St to Broadway @ Gladstone St,2023-10-22,00:01:00
23439,110,Broadway @ Gladstone St to Beach St @ Shirley Ave - Bell Circle,2023-10-22,00:01:00
23440,110,Beach St @ Shirley Ave - Bell Circle to Beach St @ Walnut Ave,2023-10-22,00:01:00
23441,110,Beach St @ Walnut Ave to Beach St @ N Shore Rd,2023-10-22,00:01:00
23442,110,Beach St @ N Shore Rd to Santilli Circle,2023-10-22,00:00:00
23443,110,Santilli Circle to Wonderland,2023-10-22,00:02:00
23444,110,Wonderland to Corporation Way,2023-10-22,00:01:00
23445,110,Corporation Way to Wellington Station Busway,2023-10-22,00:02:00
23446,110,Wellington Station Busway to Wonderland,2023-10-22,00:07:00
23447,110,Wonderland to Wellington Station Busway,2023-10-22,00:00:00
23448,110,Wellington Station Busway to opp 1456 North Shore Rd,2023-10-22,00:01:00
23449,110,opp 1456 North Shore Rd to Beach St opp Nahant Ave,2023-10-22,00:01:00
23450,110,Beach St opp Nahant Ave to Santilli Circle,2023-10-22,00:00:00
23451,110,Santilli Circle to Beach St @ VFW Pkwy,2023-10-22,00:01:00
23452,110,Beach St @ VFW Pkwy to Beach St @ Upham St - Bell Circle,2023-10-22,00:00:00
23453,110,Beach St @ Upham St - Bell Circle to Broadway @ Gladstone St,2023-10-22,00:00:00
23454,110,Broadway @ Gladstone St to Beach St @ Harris St,2023-10-22,00:01:00
23455,110,Beach St @ Harris St to Beach St @ Cary Ave,2023-10-22,00:01:00
23456,110,Beach St @ Cary Ave to Broadway @ Everett Sq,2023-10-22,00:00:00
23457,110,Broadway @ Everett Sq to Beach St @ School St,2023-10-22,00:01:00
23458,110,Beach St @ School St to Chelsea St @ Victoria St,2023-10-22,00:00:00
23459,110,Chelsea St @ Victoria St to Chelsea St @ Spring St,2023-10-22,00:01:00
23460,110,Chelsea St @ Spring St to Park Ave @ Busway Entrance,2023-10-22,00:01:00
23461,110,Park Ave @ Busway Entrance to 19 Ferry St,2023-10-22,00:00:00
23462,110,19 Ferry St to Park Ave @ Allston St,2023-10-22,00:01:00
23463,110,Park Ave @ Allston St to Park Ave @ Cambridge St,2023-10-22,00:00:00
23464,110,Park Ave @ Cambridge St to Park Ave @ Essex St,2023-10-22,00:00:00
23465,110,Park Ave @ Essex St to Ferry St @ Union St,2023-10-22,00:00:00
23466,110,Ferry St @ Union St to Park Ave @ Genesee St,2023-10-22,00:01:00
23467,110,Park Ave @ Genesee St to Park Ave @ Irving St,2023-10-22,00:00:00
23468,110,Park Ave @ Irving St to Ferry St @ Nichols St,2023-10-22,00:00:00
23469,110,Ferry St @ Nichols St to Ferry St @ Cherry St,2023-10-22,00:00:00
23470,110,Ferry St @ Cherry St to Park Ave @ Lambert St,2023-10-22,00:01:00
23471,110,Park Ave @ Lambert St to 633 Park Ave,2023-10-22,00:00:00
23472,110,633 Park Ave to Park Ave @ McLeavey St,2023-10-22,00:00:00
23473,110,Park Ave @ McLeavey St to Ferry St @ Clarence St,2023-10-22,00:00:00
23474,110,Ferry St @ Clarence St to Elm St opp Haskell Ave,2023-10-22,00:01:00
23475,110,Elm St opp Haskell Ave to Elm St opp Glendale Pk,2023-10-22,00:00:00
23476,110,Elm St opp Glendale Pk to Elm St @ Woodlawn Ave,2023-10-22,00:01:00
23477,110,Elm St @ Woodlawn Ave to Elm St @ Woodlawn St,2023-10-22,00:00:00
23478,110,Elm St @ Woodlawn St to Elm St @ Adams Ave,2023-10-22,00:01:00
23479,110,Elm St @ Adams Ave to Elm St @ Jefferson Ave,2023-10-22,00:00:00
23480,110,Elm St @ Jefferson Ave to Elm St @ Englewood Ave,2023-10-22,00:00:00
23481,110,Elm St @ Englewood Ave to Elm St @ Duncan Rd,2023-10-22,00:00:00
23482,110,Elm St @ Duncan Rd to 289 Elm St,2023-10-22,00:00:00
23483,110,289 Elm St to Elm St opp Woodlawn St,2023-10-22,00:01:00
23484,110,Elm St opp Woodlawn St to Elm St @ Haskell Ave,2023-10-22,00:00:00
23485,110,Elm St @ Haskell Ave to Park Ave opp McCleavey St,2023-10-22,00:00:00
23486,110,Park Ave opp McCleavey St to Elm St @ Glendale Pk,2023-10-22,00:01:00
23487,110,Elm St @ Glendale Pk to 630 Park Ave,2023-10-22,00:00:00
23488,110,630 Park Ave to Park Ave @ Dale St,2023-10-22,00:00:00
23489,110,Park Ave @ Dale St to Park Ave @ S Irving St,2023-10-22,00:00:00
23490,110,Park Ave @ S Irving St to Ferry St @ Chestnut St,2023-10-22,00:01:00
23491,110,Ferry St @ Chestnut St to Park Ave @ S Genesee St,2023-10-22,00:00:00
23492,110,Park Ave @ S Genesee St to 290 Park Ave opp Essex St,2023-10-22,00:00:00
23493,110,290 Park Ave opp Essex St to Park Ave @ S Cambridge St,2023-10-22,00:00:00
23494,110,Park Ave @ S Cambridge St to Ferry St @ Arlington St,2023-10-22,00:01:00
23495,110,Ferry St @ Arlington St to 40 Park Ave,2023-10-22,00:00:00
23496,110,40 Park Ave to Ferry St @ Orange Ct,2023-10-22,00:01:00
23497,110,Ferry St @ Orange Ct to Broadway @ Park Ave,2023-10-22,00:00:00
23498,110,Broadway @ Park Ave to Ferry St @ Chelsea St,2023-10-22,00:01:00
23499,110,Ferry St @ Chelsea St to 49 Central Ave,2023-10-22,00:00:00
23500,110,49 Central Ave to Chelsea St @ Mead St,2023-10-22,00:01:00
23501,110,Chelsea St @ Mead St to Chelsea St @ Edmester Ct,2023-10-22,00:00:00
23502,110,Chelsea St @ Edmester Ct to Chelsea St @ Plumer St,2023-10-22,00:01:00
23503,110,Chelsea St @ Plumer St to Beach St @ Eustis St,2023-10-22,00:00:00
23504,110,Beach St @ Eustis St to Broadway @ Norwood St,2023-10-22,00:01:00
23505,110,Broadway @ Norwood St to Broadway opp Second St,2023-10-22,00:00:00
23506,110,Broadway opp Second St to Beach St @ Harris St - Bell Circle,2023-10-22,00:00:00
23507,110,Beach St @ Harris St - Bell Circle to Broadway @ Gladstone St,2023-10-22,00:01:00
23508,110,Broadway @ Gladstone St to Beach St @ Shirley Ave - Bell Circle,2023-10-22,00:01:00
23509,110,Beach St @ Shirley Ave - Bell Circle to Beach St @ Walnut Ave,2023-10-22,00:01:00
23510,110,Beach St @ Walnut Ave to Santilli Circle,2023-10-22,00:01:00
23511,110,Santilli Circle to Beach St @ N Shore Rd,2023-10-22,00:00:00
23512,110,Beach St @ N Shore Rd to Wonderland,2023-10-22,00:02:00
23513,110,Wonderland to Corporation Way,2023-10-22,00:01:00
23514,110,Corporation Way to Wellington Station Busway,2023-10-22,00:02:00
23515,110,Wellington Station Busway to Wonderland,2023-10-22,00:02:00
23516,110,Wonderland to opp 1456 North Shore Rd,2023-10-22,00:01:00
23517,110,opp 1456 North Shore Rd to Beach St opp Nahant Ave,2023-10-22,00:01:00
23518,110,Beach St opp Nahant Ave to Beach St @ VFW Pkwy,2023-10-22,00:01:00
23519,110,Beach St @ VFW Pkwy to Beach St @ Upham St - Bell Circle,2023-10-22,00:00:00
23520,110,Beach St @ Upham St - Bell Circle to Beach St @ Harris St,2023-10-22,00:01:00
23521,110,Beach St @ Harris St to Beach St @ Cary Ave,2023-10-22,00:01:00
23522,110,Beach St @ Cary Ave to Wellington Station Busway,2023-10-22,00:00:00
23523,110,Wellington Station Busway to Beach St @ School St,2023-10-22,00:01:00
23524,110,Beach St @ School St to Santilli Circle,2023-10-22,00:01:00
23525,110,Santilli Circle to Park Ave @ Busway Entrance,2023-10-22,00:01:00
23526,110,Park Ave @ Busway Entrance to Broadway @ Gladstone St,2023-10-22,00:00:00
23527,110,Broadway @ Gladstone St to Park Ave @ Allston St,2023-10-22,00:01:00
23528,110,Park Ave @ Allston St to Park Ave @ Cambridge St,2023-10-22,00:00:00
23529,110,Park Ave @ Cambridge St to Park Ave @ Essex St,2023-10-22,00:00:00
23530,110,Park Ave @ Essex St to Park Ave @ Genesee St,2023-10-22,00:01:00
23531,110,Park Ave @ Genesee St to Park Ave @ Irving St,2023-10-22,00:00:00
23532,110,Park Ave @ Irving St to Broadway @ Everett Sq,2023-10-22,00:00:00
23533,110,Broadway @ Everett Sq to Park Ave @ Lambert St,2023-10-22,00:01:00
23534,110,Park Ave @ Lambert St to 633 Park Ave,2023-10-22,00:00:00
23535,110,633 Park Ave to Park Ave @ McLeavey St,2023-10-22,00:00:00
23536,110,Park Ave @ McLeavey St to Chelsea St @ Victoria St,2023-10-22,00:00:00
23537,110,Chelsea St @ Victoria St to Elm St opp Haskell Ave,2023-10-22,00:01:00
23538,110,Elm St opp Haskell Ave to Chelsea St @ Spring St,2023-10-22,00:00:00
23539,110,Chelsea St @ Spring St to Elm St @ Woodlawn Ave,2023-10-22,00:01:00
23540,110,Elm St @ Woodlawn Ave to 19 Ferry St,2023-10-22,00:00:00
23541,110,19 Ferry St to Elm St @ Adams Ave,2023-10-22,00:01:00
23542,110,Elm St @ Adams Ave to Ferry St @ Union St,2023-10-22,00:00:00
23543,110,Ferry St @ Union St to Elm St @ Jefferson Ave,2023-10-22,00:01:00
23544,110,Elm St @ Jefferson Ave to Ferry St @ Nichols St,2023-10-22,00:00:00
23545,110,Ferry St @ Nichols St to Ferry St @ Cherry St,2023-10-22,00:00:00
23546,110,Ferry St @ Cherry St to Elm St opp Woodlawn St,2023-10-22,00:01:00
23547,110,Elm St opp Woodlawn St to Ferry St @ Clarence St,2023-10-22,00:00:00
23548,110,Ferry St @ Clarence St to Elm St @ Glendale Pk,2023-10-22,00:01:00
23549,110,Elm St @ Glendale Pk to Elm St opp Glendale Pk,2023-10-22,00:00:00
23550,110,Elm St opp Glendale Pk to Ferry St @ Chestnut St,2023-10-22,00:01:00
23551,110,Ferry St @ Chestnut St to Elm St @ Woodlawn St,2023-10-22,00:00:00
23552,110,Elm St @ Woodlawn St to Ferry St @ Arlington St,2023-10-22,00:01:00
23553,110,Ferry St @ Arlington St to Elm St @ Jefferson Ave,2023-10-22,00:00:00
23554,110,Elm St @ Jefferson Ave to Ferry St @ Orange Ct,2023-10-22,00:01:00
23555,110,Ferry St @ Orange Ct to Elm St @ Englewood Ave,2023-10-22,00:00:00
23556,110,Elm St @ Englewood Ave to Elm St @ Duncan Rd,2023-10-22,00:00:00
23557,110,Elm St @ Duncan Rd to 289 Elm St,2023-10-22,00:00:00
23558,110,289 Elm St to Ferry St @ Chelsea St,2023-10-22,00:01:00
23559,110,Ferry St @ Chelsea St to Elm St @ Haskell Ave,2023-10-22,00:00:00
23560,110,Elm St @ Haskell Ave to Park Ave opp McCleavey St,2023-10-22,00:00:00
23561,110,Park Ave opp McCleavey St to Chelsea St @ Mead St,2023-10-22,00:01:00
23562,110,Chelsea St @ Mead St to Chelsea St @ Edmester Ct,2023-10-22,00:00:00
23563,110,Chelsea St @ Edmester Ct to 630 Park Ave,2023-10-22,00:00:00
23564,110,630 Park Ave to Park Ave @ Dale St,2023-10-22,00:00:00
23565,110,Park Ave @ Dale St to Park Ave @ S Irving St,2023-10-22,00:00:00
23566,110,Park Ave @ S Irving St to Chelsea St @ Plumer St,2023-10-22,00:01:00
23567,110,Chelsea St @ Plumer St to Park Ave @ S Genesee St,2023-10-22,00:00:00
23568,110,Park Ave @ S Genesee St to 290 Park Ave opp Essex St,2023-10-22,00:00:00
23569,110,290 Park Ave opp Essex St to Park Ave @ S Cambridge St,2023-10-22,00:00:00
23570,110,Park Ave @ S Cambridge St to Broadway @ Norwood St,2023-10-22,00:01:00
23571,110,Broadway @ Norwood St to Broadway opp Second St,2023-10-22,00:00:00
23572,110,Broadway opp Second St to 40 Park Ave,2023-10-22,00:00:00
23573,110,40 Park Ave to Broadway @ Gladstone St,2023-10-22,00:01:00
23574,110,Broadway @ Gladstone St to Broadway @ Park Ave,2023-10-22,00:00:00
23575,110,Broadway @ Park Ave to 49 Central Ave,2023-10-22,00:01:00
23576,110,49 Central Ave to Santilli Circle,2023-10-22,00:02:00
23577,110,Santilli Circle to Beach St @ Eustis St,2023-10-22,00:00:00
23578,110,Beach St @ Eustis St to Beach St @ Harris St - Bell Circle,2023-10-22,00:01:00
23579,110,Beach St @ Harris St - Bell Circle to Corporation Way,2023-10-22,00:02:00
23580,110,Corporation Way to Beach St @ Shirley Ave - Bell Circle,2023-10-22,00:00:00
23581,110,Beach St @ Shirley Ave - Bell Circle to Beach St @ Walnut Ave,2023-10-22,00:01:00
23582,110,Beach St @ Walnut Ave to Wellington Station Busway,2023-10-22,00:01:00
23583,110,Wellington Station Busway to Beach St @ N Shore Rd,2023-10-22,00:00:00
23584,110,Beach St @ N Shore Rd to Wonderland,2023-10-22,00:02:00
23585,110,Wonderland to Wellington Station Busway,2023-10-22,00:05:00
23586,110,Wellington Station Busway to Wonderland,2023-10-22,00:00:00
23587,110,Wonderland to opp 1456 North Shore Rd,2023-10-22,00:01:00
23588,110,opp 1456 North Shore Rd to Santilli Circle,2023-10-22,00:01:00
23589,110,Santilli Circle to Beach St opp Nahant Ave,2023-10-22,00:00:00
23590,110,Beach St opp Nahant Ave to Broadway @ Gladstone St,2023-10-22,00:01:00
23591,110,Broadway @ Gladstone St to Beach St @ VFW Pkwy,2023-10-22,00:00:00
23592,110,Beach St @ VFW Pkwy to Beach St @ Upham St - Bell Circle,2023-10-22,00:00:00
23593,110,Beach St @ Upham St - Bell Circle to Beach St @ Harris St,2023-10-22,00:01:00
23594,110,Beach St @ Harris St to Broadway @ Everett Sq,2023-10-22,00:01:00
23595,110,Broadway @ Everett Sq to Beach St @ Cary Ave,2023-10-22,00:00:00
23596,110,Beach St @ Cary Ave to Chelsea St @ Victoria St,2023-10-22,00:01:00
23597,110,Chelsea St @ Victoria St to Beach St @ School St,2023-10-22,00:00:00
23598,110,Beach St @ School St to Chelsea St @ Spring St,2023-10-22,00:01:00
23599,110,Chelsea St @ Spring St to Park Ave @ Busway Entrance,2023-10-22,00:00:00
23600,110,Park Ave @ Busway Entrance to 19 Ferry St,2023-10-22,00:01:00
23601,110,19 Ferry St to Park Ave @ Allston St,2023-10-22,00:00:00
23602,110,Park Ave @ Allston St to Park Ave @ Cambridge St,2023-10-22,00:00:00
23603,110,Park Ave @ Cambridge St to Park Ave @ Essex St,2023-10-22,00:00:00
23604,110,Park Ave @ Essex St to Ferry St @ Union St,2023-10-22,00:01:00
23605,110,Ferry St @ Union St to Park Ave @ Genesee St,2023-10-22,00:00:00
23606,110,Park Ave @ Genesee St to Park Ave @ Irving St,2023-10-22,00:00:00
23607,110,Park Ave @ Irving St to Ferry St @ Nichols St,2023-10-22,00:01:00
23608,110,Ferry St @ Nichols St to Ferry St @ Cherry St,2023-10-22,00:00:00
23609,110,Ferry St @ Cherry St to Park Ave @ Lambert St,2023-10-22,00:00:00
23610,110,Park Ave @ Lambert St to 633 Park Ave,2023-10-22,00:00:00
23611,110,633 Park Ave to Park Ave @ McLeavey St,2023-10-22,00:00:00
23612,110,Park Ave @ McLeavey St to Ferry St @ Clarence St,2023-10-22,00:01:00
23613,110,Ferry St @ Clarence St to Elm St opp Haskell Ave,2023-10-22,00:00:00
23614,110,Elm St opp Haskell Ave to Elm St opp Glendale Pk,2023-10-22,00:01:00
23615,110,Elm St opp Glendale Pk to Elm St @ Woodlawn St,2023-10-22,00:00:00
23616,110,Elm St @ Woodlawn St to Elm St @ Woodlawn Ave,2023-10-22,00:00:00
23617,110,Elm St @ Woodlawn Ave to Elm St @ Jefferson Ave,2023-10-22,00:01:00
23618,110,Elm St @ Jefferson Ave to Elm St @ Adams Ave,2023-10-22,00:00:00
23619,110,Elm St @ Adams Ave to Elm St @ Englewood Ave,2023-10-22,00:01:00
23620,110,Elm St @ Englewood Ave to Elm St @ Duncan Rd,2023-10-22,00:00:00
23621,110,Elm St @ Duncan Rd to 289 Elm St,2023-10-22,00:00:00
23622,110,289 Elm St to Elm St @ Jefferson Ave,2023-10-22,00:00:00
23623,110,Elm St @ Jefferson Ave to Elm St @ Haskell Ave,2023-10-22,00:01:00
23624,110,Elm St @ Haskell Ave to Park Ave opp McCleavey St,2023-10-22,00:00:00
23625,110,Park Ave opp McCleavey St to Elm St opp Woodlawn St,2023-10-22,00:00:00
23626,110,Elm St opp Woodlawn St to 630 Park Ave,2023-10-22,00:01:00
23627,110,630 Park Ave to Elm St @ Glendale Pk,2023-10-22,00:00:00
23628,110,Elm St @ Glendale Pk to Park Ave @ Dale St,2023-10-22,00:01:00
23629,110,Park Ave @ Dale St to Park Ave @ S Irving St,2023-10-22,00:00:00
23630,110,Park Ave @ S Irving St to Park Ave @ S Genesee St,2023-10-22,00:00:00
23631,110,Park Ave @ S Genesee St to Ferry St @ Chestnut St,2023-10-22,00:00:00
23632,110,Ferry St @ Chestnut St to 290 Park Ave opp Essex St,2023-10-22,00:01:00
23633,110,290 Park Ave opp Essex St to Park Ave @ S Cambridge St,2023-10-22,00:00:00
23634,110,Park Ave @ S Cambridge St to Ferry St @ Arlington St,2023-10-22,00:00:00
23635,110,Ferry St @ Arlington St to 40 Park Ave,2023-10-22,00:01:00
23636,110,40 Park Ave to Ferry St @ Orange Ct,2023-10-22,00:00:00
23637,110,Ferry St @ Orange Ct to Broadway @ Park Ave,2023-10-22,00:01:00
23638,110,Broadway @ Park Ave to 49 Central Ave,2023-10-22,00:00:00
23639,110,49 Central Ave to Ferry St @ Chelsea St,2023-10-22,00:00:00
23640,110,Ferry St @ Chelsea St to Chelsea St @ Mead St,2023-10-22,00:01:00
23641,110,Chelsea St @ Mead St to Chelsea St @ Edmester Ct,2023-10-22,00:00:00
23642,110,Chelsea St @ Edmester Ct to Beach St @ Eustis St,2023-10-22,00:01:00
23643,110,Beach St @ Eustis St to Chelsea St @ Plumer St,2023-10-22,00:00:00
23644,110,Chelsea St @ Plumer St to Beach St @ Harris St - Bell Circle,2023-10-22,00:01:00
23645,110,Beach St @ Harris St - Bell Circle to Broadway @ Norwood St,2023-10-22,00:00:00
23646,110,Broadway @ Norwood St to Broadway opp Second St,2023-10-22,00:00:00
23647,110,Broadway opp Second St to Broadway @ Gladstone St,2023-10-22,00:01:00
23648,110,Broadway @ Gladstone St to Beach St @ Shirley Ave - Bell Circle,2023-10-22,00:01:00
23649,110,Beach St @ Shirley Ave - Bell Circle to Beach St @ Walnut Ave,2023-10-22,00:01:00
23650,110,Beach St @ Walnut Ave to Beach St @ N Shore Rd,2023-10-22,00:01:00
23651,110,Beach St @ N Shore Rd to Santilli Circle,2023-10-22,00:00:00
23652,110,Santilli Circle to Wonderland,2023-10-22,00:02:00
23653,110,Wonderland to Corporation Way,2023-10-22,00:00:00
23654,110,Corporation Way to Wellington Station Busway,2023-10-22,00:01:00
23655,110,Wellington Station Busway to Wonderland,2023-10-22,00:05:00
23656,110,Wonderland to opp 1456 North Shore Rd,2023-10-22,00:01:00
23657,110,opp 1456 North Shore Rd to Beach St opp Nahant Ave,2023-10-22,00:01:00
23658,110,Beach St opp Nahant Ave to Beach St @ VFW Pkwy,2023-10-22,00:01:00
23659,110,Beach St @ VFW Pkwy to Beach St @ Upham St - Bell Circle,2023-10-22,00:00:00
23660,110,Beach St @ Upham St - Bell Circle to Beach St @ Harris St,2023-10-22,00:01:00
23661,110,Beach St @ Harris St to Beach St @ Cary Ave,2023-10-22,00:01:00
23662,110,Beach St @ Cary Ave to Wellington Station Busway,2023-10-22,00:00:00
23663,110,Wellington Station Busway to Beach St @ School St,2023-10-22,00:01:00
23664,110,Beach St @ School St to Park Ave @ Busway Entrance,2023-10-22,00:01:00
23665,110,Park Ave @ Busway Entrance to Santilli Circle,2023-10-22,00:00:00
23666,110,Santilli Circle to Park Ave @ Allston St,2023-10-22,00:01:00
23667,110,Park Ave @ Allston St to Park Ave @ Cambridge St,2023-10-22,00:00:00
23668,110,Park Ave @ Cambridge St to Park Ave @ Essex St,2023-10-22,00:00:00
23669,110,Park Ave @ Essex St to Broadway @ Gladstone St,2023-10-22,00:00:00
23670,110,Broadway @ Gladstone St to Park Ave @ Genesee St,2023-10-22,00:01:00
23671,110,Park Ave @ Genesee St to Park Ave @ Irving St,2023-10-22,00:00:00
23672,110,Park Ave @ Irving St to Park Ave @ Lambert St,2023-10-22,00:01:00
23673,110,Park Ave @ Lambert St to 633 Park Ave,2023-10-22,00:00:00
23674,110,633 Park Ave to Park Ave @ McLeavey St,2023-10-22,00:00:00
23675,110,Park Ave @ McLeavey St to Broadway @ Everett Sq,2023-10-22,00:00:00
23676,110,Broadway @ Everett Sq to Elm St opp Haskell Ave,2023-10-22,00:01:00
23677,110,Elm St opp Haskell Ave to Chelsea St @ Victoria St,2023-10-22,00:00:00
