trip_id,pattern,shape_id
58772370,348,7420063
58772371,348,7420063
58772372,348,7420063
58772373,348,7420063
58772374,348,7420063
58772375,348,7420063
58772376,348,7420063
58772377,348,7420063
58772378,348,7420063
58772379,348,7420063
58772380,348,7420063
58772381,348,7420063
58772382,348,7420063
58772383,348,7420063
58772384,348,7420063
58772385,348,7420063
58772386,348,7420063
58772387,348,7420063
58772388,348,7420063
58772389,348,7420063
58772390,348,7420063
58772391,348,7420063
58772392,348,7420063
58772393,348,7420063
58772394,348,7420063
58772395,348,7420063
58772396,348,7420063
58772397,348,7420063
58772398,348,7420063
58772399,348,7420063
58772400,348,7420063
58772401,348,7420063
58772402,348,7420063
58772403,348,7420063
58772404,348,7420063
58772405,348,7420063
58772406,348,7420063
58772407,348,7420063
58772408,348,7420063
58772409,348,7420063
58772410,348,7420063
58777502,348,7420063
58777503,348,7420063
58777504,348,7420063
58777505,348,7420063
58777506,348,7420063
58777507,348,7420063
58777508,348,7420063
58777509,348,7420063
58777510,348,7420063
58777511,348,7420063
58777512,348,7420063
58777513,348,7420063
58777514,348,7420063
58777515,348,7420063
58777516,348,7420063
58777517,348,7420063
58777518,348,7420063
58777519,348,7420063
58777520,348,7420063
58777521,348,7420063
58777522,348,7420063
58777523,348,7420063
58777524,348,7420063
58777525,348,7420063
58777526,348,7420063
58777527,348,7420063
58777528,348,7420063
58777529,348,7420063
58777530,348,7420063
58777531,348,7420063
58777532,348,7420063
58777533,348,7420063
58777534,348,7420063
58777535,348,7420063
58777536,348,7420063
58777537,348,7420063
58777538,348,7420063
58777539,348,7420063
58777540,348,7420063
58777541,348,7420063
58777542,348,7420063
58777543,348,7420063
58777544,348,7420063
58777545,348,7420063
58777546,348,7420063
58777547,348,7420063
58777548,348,7420063
58777549,348,7420063
58777550,348,7420063
58777551,348,7420063
58777552,348,7420063
58777553,348,7420063
58777554,348,7420063
58777555,348,7420063
58777556,348,7420063
58777557,348,7420063
58777558,348,7420063
58777559,348,7420063
58777560,348,7420063
58777561,348,7420063
58777562,348,7420063
58777563,348,7420063
58777564,348,7420063
58777565,348,7420063
58777566,348,7420063
58777567,348,7420063
58777568,348,7420063
58777569,348,7420063
58777570,348,7420063
58777571,348,7420063
58777572,348,7420063
58777573,348,7420063
58777574,348,7420063
58777575,348,7420063
58791748,348,7420063
58791749,348,7420063
58791750,348,7420063
58791751,348,7420063
58791752,348,7420063
58791753,348,7420063
58791754,348,7420063
58791755,348,7420063
58791756,348,7420063
58791757,348,7420063
58791758,348,7420063
58791759,348,7420063
58791760,348,7420063
58791761,348,7420063
58791762,348,7420063
58791763,348,7420063
58791764,348,7420063
58791765,348,7420063
58791766,348,7420063
58791767,348,7420063
58791768,348,7420063
58791769,348,7420063
58791770,348,7420063
58791771,348,7420063
58791772,348,7420063
58791773,348,7420063
58791774,348,7420063
58791775,348,7420063
58791776,348,7420063
58791777,348,7420063
58791778,348,7420063
58791779,348,7420063
58791780,348,7420063
58791781,348,7420063
58791782,348,7420063
58791783,348,7420063
58791784,348,7420063
58791785,348,7420063
58791786,348,7420063
58791787,348,7420063
58791788,348,7420063
58791789,348,7420063
58791790,348,7420063
58791791,348,7420063
58791792,348,7420063
58791793,348,7420063
58791794,348,7420063
58791795,348,7420063
58791796,348,7420063
58791797,348,7420063
58791798,348,7420063
58791799,348,7420063
58791800,348,7420063
58791801,348,7420063
58791802,348,7420063
58791803,348,7420063
58791804,348,7420063
58791805,348,7420063
58791806,348,7420063
58791807,348,7420063
58791808,348,7420063
58791809,348,7420063
58791810,348,7420063
58791811,348,7420063
58791812,348,7420063
58791813,348,7420063
58791814,348,7420063
58791815,348,7420063
58791816,348,7420063
58791817,348,7420063
58791818,348,7420063
58798669,348,7420063
58798670,348,7420063
58798671,348,7420063
58798672,348,7420063
58798673,348,7420063
58798674,348,7420063
58798675,348,7420063
58798676,348,7420063
58798677,348,7420063
58798678,348,7420063
58798679,348,7420063
58798680,348,7420063
58798681,348,7420063
58798682,348,7420063
58798683,348,7420063
58798684,348,7420063
58798685,348,7420063
58798686,348,7420063
58798687,348,7420063
58798688,348,7420063
58798689,348,7420063
58798690,348,7420063
58798691,348,7420063
58798692,348,7420063
58798693,348,7420063
58798694,348,7420063
58798695,348,7420063
58798696,348,7420063
58798697,348,7420063
58798698,348,7420063
58798699,348,7420063
58798700,348,7420063
58798701,348,7420063
58798702,348,7420063
58798703,348,7420063
58798704,348,7420063
58798705,348,7420063
58798706,348,7420063
58798707,348,7420063
58798708,348,7420063
58798709,348,7420063
58798710,348,7420063
58798711,348,7420063
58798712,348,7420063
58798713,348,7420063
58798714,348,7420063
58798715,348,7420063
58798716,348,7420063
58798717,348,7420063
58798718,348,7420063
58798719,348,7420063
58798720,348,7420063
58798721,348,7420063
58798722,348,7420063
58798723,348,7420063
58798724,348,7420063
58798725,348,7420063
58798726,348,7420063
58798727,348,7420063
58798728,348,7420063
58798729,348,7420063
58798730,348,7420063
58798731,348,7420063
58798732,348,7420063
58798733,348,7420063
58798734,348,7420063
58798735,348,7420063
58798736,348,7420063
58798737,348,7420063
58798738,348,7420063
58798739,348,7420063
58803271,348,7420063
58803272,348,7420063
58803273,348,7420063
58803274,348,7420063
58803275,348,7420063
58803276,348,7420063
58803277,348,7420063
58803278,348,7420063
58803279,348,7420063
58803280,348,7420063
58803281,348,7420063
58803282,348,7420063
58803283,348,7420063
58803284,348,7420063
58803285,348,7420063
58803286,348,7420063
58803287,348,7420063
58803288,348,7420063
58803289,348,7420063
58803290,348,7420063
58803291,348,7420063
58803292,348,7420063
58803293,348,7420063
58803294,348,7420063
58803295,348,7420063
58803296,348,7420063
58803297,348,7420063
58803298,348,7420063
58803299,348,7420063
58803300,348,7420063
58803301,348,7420063
58803302,348,7420063
58803303,348,7420063
58803304,348,7420063
58803305,348,7420063
58803306,348,7420063
58803307,348,7420063
58803308,348,7420063
58803309,348,7420063
58803310,348,7420063
58803311,348,7420063
58803312,348,7420063
58803313,348,7420063
58803314,348,7420063
58803315,348,7420063
58803316,348,7420063
58803317,348,7420063
58803318,348,7420063
58803319,348,7420063
58803320,348,7420063
58803321,348,7420063
58803322,348,7420063
58803323,348,7420063
58803324,348,7420063
58803325,348,7420063
58803326,348,7420063
58803327,348,7420063
58803328,348,7420063
58803329,348,7420063
58803330,348,7420063
58803331,348,7420063
58803332,348,7420063
58803333,348,7420063
58803334,348,7420063
58803335,348,7420063
58803336,348,7420063
58803337,348,7420063
58803338,348,7420063
58803339,348,7420063
58803340,348,7420063
58803341,348,7420063
58634321,349,7420061
58634322,349,7420061
58634323,349,7420061
58634325,349,7420061
58634327,349,7420061
58634329,349,7420061
58634331,349,7420061
58634333,349,7420061
58634334,349,7420061
58634336,349,7420061
58634337,349,7420061
58634339,349,7420061
58634341,349,7420061
58634344,349,7420061
58634345,349,7420061
58634346,349,7420061
58634347,349,7420061
58634350,349,7420061
58634351,349,7420061
58634354,349,7420061
58634355,349,7420061
58634357,349,7420061
58634359,349,7420061
58634362,349,7420061
58634363,349,7420061
58634366,349,7420061
58634368,349,7420061
58634370,349,7420061
58634371,349,7420061
58634373,349,7420061
58634376,349,7420061
58634377,349,7420061
58634604,349,7420061
58634607,349,7420061
58634609,349,7420061
58634611,349,7420061
58634613,349,7420061
58634615,349,7420061
58634617,349,7420061
58634619,349,7420061
58634621,349,7420061
58634623,349,7420061
58634625,349,7420061
58634627,349,7420061
58634629,349,7420061
58634631,349,7420061
58634633,349,7420061
58634635,349,7420061
58634637,349,7420061
58634639,349,7420061
58634641,349,7420061
58634643,349,7420061
58634645,349,7420061
58634647,349,7420061
58634649,349,7420061
58634651,349,7420061
58634653,349,7420061
58634655,349,7420061
58634657,349,7420061
58634659,349,7420061
58634661,349,7420061
58634663,349,7420061
58634665,349,7420061
58634667,349,7420061
58634669,349,7420061
58634671,349,7420061
58634673,349,7420061
58634675,349,7420061
58634677,349,7420061
58634679,349,7420061
58634681,349,7420061
58634683,349,7420061
58634685,349,7420061
58634687,349,7420061
58634689,349,7420061
58634690,349,7420061
58634901,349,7420061
58634902,349,7420061
58634904,349,7420061
58634905,349,7420061
58634906,349,7420061
58634911,349,7420061
58634913,349,7420061
58634915,349,7420061
58634917,349,7420061
58634919,349,7420061
58634921,349,7420061
58634923,349,7420061
58634925,349,7420061
58634927,349,7420061
58634929,349,7420061
58634931,349,7420061
58634933,349,7420061
58634935,349,7420061
58634938,349,7420061
58634939,349,7420061
58634941,349,7420061
58634943,349,7420061
58634945,349,7420061
58634947,349,7420061
58683066,349,7420061
58683067,349,7420061
58683068,349,7420061
58683070,349,7420061
58683072,349,7420061
58683074,349,7420061
58683076,349,7420061
58683078,349,7420061
58683079,349,7420061
58683081,349,7420061
58683082,349,7420061
58683084,349,7420061
58683086,349,7420061
58683089,349,7420061
58683090,349,7420061
58683091,349,7420061
58683092,349,7420061
58683095,349,7420061
58683096,349,7420061
58683099,349,7420061
58683100,349,7420061
58683102,349,7420061
58683104,349,7420061
58683107,349,7420061
58683108,349,7420061
58683111,349,7420061
58683113,349,7420061
58683115,349,7420061
58683116,349,7420061
58683118,349,7420061
58683121,349,7420061
58683122,349,7420061
58683350,349,7420061
58683353,349,7420061
58683355,349,7420061
58683357,349,7420061
58683359,349,7420061
58683361,349,7420061
58683363,349,7420061
58683365,349,7420061
58683367,349,7420061
58683369,349,7420061
58683371,349,7420061
58683373,349,7420061
58683375,349,7420061
58683377,349,7420061
58683379,349,7420061
58683381,349,7420061
58683383,349,7420061
58683385,349,7420061
58683387,349,7420061
58683389,349,7420061
58683391,349,7420061
58683393,349,7420061
58683395,349,7420061
58683397,349,7420061
58683399,349,7420061
58683401,349,7420061
58683403,349,7420061
58683405,349,7420061
58683407,349,7420061
58683409,349,7420061
58683411,349,7420061
58683413,349,7420061
58683415,349,7420061
58683417,349,7420061
58683419,349,7420061
58683421,349,7420061
58683423,349,7420061
58683425,349,7420061
58683427,349,7420061
58683429,349,7420061
58683431,349,7420061
58683433,349,7420061
58683435,349,7420061
58683436,349,7420061
58683612,349,7420061
58683613,349,7420061
58683615,349,7420061
58683616,349,7420061
58683617,349,7420061
58683622,349,7420061
58683624,349,7420061
58683626,349,7420061
58683628,349,7420061
58683630,349,7420061
58683632,349,7420061
58683634,349,7420061
58683636,349,7420061
58683638,349,7420061
58683640,349,7420061
58683642,349,7420061
58683644,349,7420061
58683646,349,7420061
58683649,349,7420061
58683650,349,7420061
58683652,349,7420061
58683654,349,7420061
58683656,349,7420061
58683658,349,7420061
58703951,349,7420061
58703952,349,7420061
58703953,349,7420061
58703955,349,7420061
58703957,349,7420061
58703959,349,7420061
58703961,349,7420061
58703963,349,7420061
58703964,349,7420061
58703966,349,7420061
58703967,349,7420061
58703969,349,7420061
58703971,349,7420061
58703974,349,7420061
58703975,349,7420061
58703976,349,7420061
58703977,349,7420061
58703980,349,7420061
58703981,349,7420061
58703984,349,7420061
58703985,349,7420061
58703987,349,7420061
58703989,349,7420061
58703992,349,7420061
58703993,349,7420061
58703996,349,7420061
58703998,349,7420061
58704000,349,7420061
58704001,349,7420061
58704003,349,7420061
58704006,349,7420061
58704007,349,7420061
58704234,349,7420061
58704237,349,7420061
58704239,349,7420061
58704241,349,7420061
58704243,349,7420061
58704245,349,7420061
58704247,349,7420061
58704249,349,7420061
58704251,349,7420061
58704253,349,7420061
58704255,349,7420061
58704257,349,7420061
58704259,349,7420061
58704261,349,7420061
58704263,349,7420061
58704265,349,7420061
58704267,349,7420061
58704269,349,7420061
58704271,349,7420061
58704273,349,7420061
58704275,349,7420061
58704277,349,7420061
58704279,349,7420061
58704281,349,7420061
58704283,349,7420061
58704285,349,7420061
58704287,349,7420061
58704289,349,7420061
58704291,349,7420061
58704293,349,7420061
58704295,349,7420061
58704297,349,7420061
58704299,349,7420061
58704301,349,7420061
58704303,349,7420061
58704305,349,7420061
58704307,349,7420061
58704309,349,7420061
58704311,349,7420061
58704313,349,7420061
58704315,349,7420061
58704317,349,7420061
58704319,349,7420061
58704320,349,7420061
58704531,349,7420061
58704532,349,7420061
58704534,349,7420061
58704535,349,7420061
58704536,349,7420061
58704541,349,7420061
58704543,349,7420061
58704545,349,7420061
58704547,349,7420061
58704549,349,7420061
58704551,349,7420061
58704553,349,7420061
58704555,349,7420061
58704557,349,7420061
58704559,349,7420061
58704561,349,7420061
58704563,349,7420061
58704565,349,7420061
58704568,349,7420061
58704569,349,7420061
58704571,349,7420061
58704573,349,7420061
58704575,349,7420061
58704577,349,7420061
58705821,349,7420061
58705822,349,7420061
58705823,349,7420061
58705825,349,7420061
58705827,349,7420061
58705829,349,7420061
58705831,349,7420061
58705833,349,7420061
58705834,349,7420061
58705836,349,7420061
58705837,349,7420061
58705839,349,7420061
58705841,349,7420061
58705844,349,7420061
58705845,349,7420061
58705846,349,7420061
58705847,349,7420061
58705850,349,7420061
58705851,349,7420061
58705854,349,7420061
58705855,349,7420061
58705857,349,7420061
58705859,349,7420061
58705862,349,7420061
58705863,349,7420061
58705866,349,7420061
58705868,349,7420061
58705870,349,7420061
58705871,349,7420061
58705873,349,7420061
58705876,349,7420061
58705877,349,7420061
58706105,349,7420061
58706108,349,7420061
58706110,349,7420061
58706112,349,7420061
58706114,349,7420061
58706116,349,7420061
58706118,349,7420061
58706120,349,7420061
58706122,349,7420061
58706124,349,7420061
58706126,349,7420061
58706128,349,7420061
58706130,349,7420061
58706132,349,7420061
58706134,349,7420061
58706136,349,7420061
58706138,349,7420061
58706140,349,7420061
58706142,349,7420061
58706144,349,7420061
58706146,349,7420061
58706148,349,7420061
58706150,349,7420061
58706152,349,7420061
58706154,349,7420061
58706156,349,7420061
58706158,349,7420061
58706160,349,7420061
58706162,349,7420061
58706164,349,7420061
58706166,349,7420061
58706168,349,7420061
58706170,349,7420061
58706172,349,7420061
58706174,349,7420061
58706176,349,7420061
58706178,349,7420061
58706180,349,7420061
58706182,349,7420061
58706184,349,7420061
58706186,349,7420061
58706188,349,7420061
58706190,349,7420061
58706191,349,7420061
58706367,349,7420061
58706368,349,7420061
58706370,349,7420061
58706371,349,7420061
58706372,349,7420061
58706377,349,7420061
58706379,349,7420061
58706381,349,7420061
58706383,349,7420061
58706385,349,7420061
58706387,349,7420061
58706389,349,7420061
58706391,349,7420061
58706393,349,7420061
58706395,349,7420061
58706397,349,7420061
58706399,349,7420061
58706401,349,7420061
58706404,349,7420061
58706405,349,7420061
58706407,349,7420061
58706409,349,7420061
58706411,349,7420061
58706413,349,7420061
58772413,349,7420061
58772414,349,7420061
58772415,349,7420061
58772416,349,7420061
58772417,349,7420061
58772418,349,7420061
58772419,349,7420061
58772420,349,7420061
58772421,349,7420061
58772422,349,7420061
58772423,349,7420061
58772424,349,7420061
58772425,349,7420061
58772426,349,7420061
58772427,349,7420061
58772428,349,7420061
58772429,349,7420061
58772430,349,7420061
58772431,349,7420061
58772432,349,7420061
58772433,349,7420061
58772434,349,7420061
58772435,349,7420061
58772436,349,7420061
58772437,349,7420061
58772438,349,7420061
58772439,349,7420061
58772440,349,7420061
58772441,349,7420061
58772442,349,7420061
58772443,349,7420061
58772444,349,7420061
58772445,349,7420061
58772446,349,7420061
58772447,349,7420061
58772448,349,7420061
58772449,349,7420061
58772450,349,7420061
58772451,349,7420061
58772452,349,7420061
58772453,349,7420061
58772454,349,7420061
58772455,349,7420061
58772456,349,7420061
58772457,349,7420061
58772458,349,7420061
58772459,349,7420061
58772460,349,7420061
58772461,349,7420061
58772462,349,7420061
58772463,349,7420061
58772464,349,7420061
58772465,349,7420061
58772466,349,7420061
58772467,349,7420061
58772468,349,7420061
58772469,349,7420061
58772470,349,7420061
58772471,349,7420061
58772472,349,7420061
58772473,349,7420061
58772474,349,7420061
58772475,349,7420061
58772476,349,7420061
58772477,349,7420061
58772478,349,7420061
58772479,349,7420061
58772480,349,7420061
58772481,349,7420061
58772482,349,7420061
58772483,349,7420061
58772484,349,7420061
58772485,349,7420061
58772486,349,7420061
58772487,349,7420061
58777578,349,7420061
58777579,349,7420061
58777580,349,7420061
58777581,349,7420061
58777582,349,7420061
58777583,349,7420061
58777584,349,7420061
58777585,349,7420061
58777586,349,7420061
58777587,349,7420061
58777588,349,7420061
58777589,349,7420061
58777590,349,7420061
58777591,349,7420061
58777592,349,7420061
58777593,349,7420061
58777594,349,7420061
58777595,349,7420061
58777596,349,7420061
58777597,349,7420061
58777598,349,7420061
58777599,349,7420061
58777600,349,7420061
58777601,349,7420061
58777602,349,7420061
58777603,349,7420061
58777604,349,7420061
58777605,349,7420061
58777606,349,7420061
58777607,349,7420061
58777608,349,7420061
58777609,349,7420061
58777610,349,7420061
58777611,349,7420061
58777612,349,7420061
58777613,349,7420061
58777614,349,7420061
58777615,349,7420061
58777616,349,7420061
58777617,349,7420061
58777618,349,7420061
58777619,349,7420061
58777620,349,7420061
58777621,349,7420061
58777622,349,7420061
58777623,349,7420061
58777624,349,7420061
58777625,349,7420061
58777626,349,7420061
58777627,349,7420061
58777628,349,7420061
58777629,349,7420061
58777630,349,7420061
58777631,349,7420061
58777632,349,7420061
58777633,349,7420061
58777634,349,7420061
58777635,349,7420061
58777636,349,7420061
58777637,349,7420061
58777638,349,7420061
58777639,349,7420061
58777640,349,7420061
58777641,349,7420061
58777642,349,7420061
58777643,349,7420061
58777644,349,7420061
58777645,349,7420061
58777646,349,7420061
58777647,349,7420061
58777648,349,7420061
58777649,349,7420061
58777650,349,7420061
58777651,349,7420061
58777652,349,7420061
58791819,349,7420061
58791820,349,7420061
58791821,349,7420061
58791822,349,7420061
58791823,349,7420061
58791824,349,7420061
58791825,349,7420061
58791826,349,7420061
58791827,349,7420061
58791828,349,7420061
58791829,349,7420061
58791830,349,7420061
58791831,349,7420061
58791832,349,7420061
58791833,349,7420061
58791834,349,7420061
58791835,349,7420061
58791836,349,7420061
58791837,349,7420061
58791838,349,7420061
58791839,349,7420061
58791840,349,7420061
58791841,349,7420061
58791842,349,7420061
58791843,349,7420061
58791844,349,7420061
58791845,349,7420061
58791846,349,7420061
58791847,349,7420061
58791848,349,7420061
58791849,349,7420061
58791850,349,7420061
58791851,349,7420061
58791852,349,7420061
58791853,349,7420061
58791854,349,7420061
58791855,349,7420061
58791856,349,7420061
58791857,349,7420061
58791858,349,7420061
58791859,349,7420061
58791860,349,7420061
58791861,349,7420061
58791862,349,7420061
58791863,349,7420061
58791864,349,7420061
58791865,349,7420061
58791866,349,7420061
58791867,349,7420061
58791868,349,7420061
58791869,349,7420061
58791870,349,7420061
58791871,349,7420061
58791872,349,7420061
58791873,349,7420061
58791874,349,7420061
58791875,349,7420061
58791876,349,7420061
58791877,349,7420061
58791878,349,7420061
58791879,349,7420061
58791880,349,7420061
58791881,349,7420061
58791882,349,7420061
58791883,349,7420061
58791884,349,7420061
58791885,349,7420061
58791886,349,7420061
58791887,349,7420061
58791888,349,7420061
58791889,349,7420061
58791890,349,7420061
58798740,349,7420061
58798741,349,7420061
58798742,349,7420061
58798743,349,7420061
58798744,349,7420061
58798745,349,7420061
58798746,349,7420061
58798747,349,7420061
58798748,349,7420061
58798749,349,7420061
58798750,349,7420061
58798751,349,7420061
58798752,349,7420061
58798753,349,7420061
58798754,349,7420061
58798755,349,7420061
58798756,349,7420061
58798757,349,7420061
58798758,349,7420061
58798759,349,7420061
58798760,349,7420061
58798761,349,7420061
58798762,349,7420061
58798763,349,7420061
58798764,349,7420061
58798765,349,7420061
58798766,349,7420061
58798767,349,7420061
58798768,349,7420061
58798769,349,7420061
58798770,349,7420061
58798771,349,7420061
58798772,349,7420061
58798773,349,7420061
58798774,349,7420061
58798775,349,7420061
58798776,349,7420061
58798777,349,7420061
58798778,349,7420061
58798779,349,7420061
58798780,349,7420061
58798781,349,7420061
58798782,349,7420061
58798783,349,7420061
58798784,349,7420061
58798785,349,7420061
58798786,349,7420061
58798787,349,7420061
58798788,349,7420061
58798789,349,7420061
58798790,349,7420061
58798791,349,7420061
58798792,349,7420061
58798793,349,7420061
58798794,349,7420061
58798795,349,7420061
58798796,349,7420061
58798797,349,7420061
58798798,349,7420061
58798799,349,7420061
58798800,349,7420061
58798801,349,7420061
58798802,349,7420061
58798803,349,7420061
58798804,349,7420061
58798805,349,7420061
58798806,349,7420061
58798807,349,7420061
58798808,349,7420061
58798809,349,7420061
58798810,349,7420061
58798811,349,7420061
58803342,349,7420061
58803343,349,7420061
58803344,349,7420061
58803345,349,7420061
58803346,349,7420061
58803347,349,7420061
58803348,349,7420061
58803349,349,7420061
58803350,349,7420061
58803351,349,7420061
58803352,349,7420061
58803353,349,7420061
58803354,349,7420061
58803355,349,7420061
58803356,349,7420061
58803357,349,7420061
58803358,349,7420061
58803359,349,7420061
58803360,349,7420061
58803361,349,7420061
58803362,349,7420061
58803363,349,7420061
58803364,349,7420061
58803365,349,7420061
58803366,349,7420061
58803367,349,7420061
58803368,349,7420061
58803369,349,7420061
58803370,349,7420061
58803371,349,7420061
58803372,349,7420061
58803373,349,7420061
58803374,349,7420061
58803375,349,7420061
58803376,349,7420061
58803377,349,7420061
58803378,349,7420061
58803379,349,7420061
58803380,349,7420061
58803381,349,7420061
58803382,349,7420061
58803383,349,7420061
58803384,349,7420061
58803385,349,7420061
58803386,349,7420061
58803387,349,7420061
58803388,349,7420061
58803389,349,7420061
58803390,349,7420061
58803391,349,7420061
58803392,349,7420061
58803393,349,7420061
58803394,349,7420061
58803395,349,7420061
58803396,349,7420061
58803397,349,7420061
58803398,349,7420061
58803399,349,7420061
58803400,349,7420061
58803401,349,7420061
58803402,349,7420061
58803403,349,7420061
58803404,349,7420061
58803405,349,7420061
58803406,349,7420061
58803407,349,7420061
58803408,349,7420061
58803409,349,7420061
58803410,349,7420061
58803411,349,7420061
58803412,349,7420061
58803413,349,7420061
58634381,350,390152
58634382,350,390152
58634385,350,390152
58634387,350,390152
58634388,350,390152
58634389,350,390152
58634390,350,390152
58634397,350,390152
58634399,350,390152
58634400,350,390152
58634401,350,390152
58634405,350,390152
58634407,350,390152
58634409,350,390152
58634410,350,390152
58634413,350,390152
58634417,350,390152
58634418,350,390152
58634421,350,390152
58634422,350,390152
58634423,350,390152
58634424,350,390152
58634425,350,390152
58634426,350,390152
58634428,350,390152
58634431,350,390152
58634434,350,390152
58634437,350,390152
58634439,350,390152
58634440,350,390152
58634441,350,390152
58634443,350,390152
58634445,350,390152
58634447,350,390152
58634448,350,390152
58634450,350,390152
58634454,350,390152
58634455,350,390152
58634458,350,390152
58634462,350,390152
58634466,350,390152
58634467,350,390152
58634472,350,390152
58634473,350,390152
58634475,350,390152
58634476,350,390152
58634477,350,390152
58634480,350,390152
58634485,350,390152
58634486,350,390152
58634487,350,390152
58634488,350,390152
58634490,350,390152
58634492,350,390152
58634493,350,390152
58634494,350,390152
58634497,350,390152
58634498,350,390152
58634499,350,390152
58634500,350,390152
58634503,350,390152
58634504,350,390152
58634508,350,390152
58634513,350,390152
58634514,350,390152
58634515,350,390152
58634516,350,390152
58634517,350,390152
58634518,350,390152
58634521,350,390152
58634523,350,390152
58634527,350,390152
58634530,350,390152
58634532,350,390152
58634533,350,390152
58634535,350,390152
58634537,350,390152
58634539,350,390152
58634541,350,390152
58634542,350,390152
58634543,350,390152
58634546,350,390152
58634548,350,390152
58634549,350,390152
58634551,350,390152
58634601,350,390152
58635119,350,390152
58635120,350,390152
58635123,350,390152
58635125,350,390152
58635127,350,390152
58635129,350,390152
58635131,350,390152
58635132,350,390152
58635133,350,390152
58635135,350,390152
58635137,350,390152
58635139,350,390152
58635140,350,390152
58635141,350,390152
58635143,350,390152
58635145,350,390152
58635147,350,390152
58635148,350,390152
58635151,350,390152
58635152,350,390152
58635153,350,390152
58635204,350,390152
58635205,350,390152
58683127,350,390152
58683128,350,390152
58683131,350,390152
58683133,350,390152
58683134,350,390152
58683135,350,390152
58683136,350,390152
58683143,350,390152
58683145,350,390152
58683146,350,390152
58683147,350,390152
58683151,350,390152
58683153,350,390152
58683155,350,390152
58683156,350,390152
58683159,350,390152
58683163,350,390152
58683164,350,390152
58683167,350,390152
58683168,350,390152
58683169,350,390152
58683170,350,390152
58683171,350,390152
58683172,350,390152
58683174,350,390152
58683177,350,390152
58683180,350,390152
58683183,350,390152
58683185,350,390152
58683186,350,390152
58683187,350,390152
58683189,350,390152
58683191,350,390152
58683193,350,390152
58683194,350,390152
58683196,350,390152
58683200,350,390152
58683201,350,390152
58683204,350,390152
58683208,350,390152
58683212,350,390152
58683213,350,390152
58683218,350,390152
58683219,350,390152
58683221,350,390152
58683222,350,390152
58683223,350,390152
58683226,350,390152
58683231,350,390152
58683232,350,390152
58683233,350,390152
58683234,350,390152
58683236,350,390152
58683238,350,390152
58683239,350,390152
58683240,350,390152
58683243,350,390152
58683244,350,390152
58683245,350,390152
58683246,350,390152
58683249,350,390152
58683250,350,390152
58683254,350,390152
58683259,350,390152
58683260,350,390152
58683261,350,390152
58683262,350,390152
58683263,350,390152
58683264,350,390152
58683267,350,390152
58683269,350,390152
58683273,350,390152
58683276,350,390152
58683278,350,390152
58683279,350,390152
58683281,350,390152
58683283,350,390152
58683285,350,390152
58683287,350,390152
58683288,350,390152
58683289,350,390152
58683292,350,390152
58683294,350,390152
58683295,350,390152
58683297,350,390152
58683347,350,390152
58683806,350,390152
58683807,350,390152
58683810,350,390152
58683812,350,390152
58683814,350,390152
58683816,350,390152
58683818,350,390152
58683819,350,390152
58683820,350,390152
58683822,350,390152
58683824,350,390152
58683826,350,390152
58683827,350,390152
58683828,350,390152
58683830,350,390152
58683832,350,390152
58683834,350,390152
58683835,350,390152
58683838,350,390152
58683839,350,390152
58683840,350,390152
58683889,350,390152
58683890,350,390152
58704011,350,390152
58704012,350,390152
58704015,350,390152
58704017,350,390152
58704018,350,390152
58704019,350,390152
58704020,350,390152
58704027,350,390152
58704029,350,390152
58704030,350,390152
58704031,350,390152
58704035,350,390152
58704037,350,390152
58704039,350,390152
58704040,350,390152
58704043,350,390152
58704047,350,390152
58704048,350,390152
58704051,350,390152
58704052,350,390152
58704053,350,390152
58704054,350,390152
58704055,350,390152
58704056,350,390152
58704058,350,390152
58704061,350,390152
58704064,350,390152
58704067,350,390152
58704069,350,390152
58704070,350,390152
58704071,350,390152
58704073,350,390152
58704075,350,390152
58704077,350,390152
58704078,350,390152
58704080,350,390152
58704084,350,390152
58704085,350,390152
58704088,350,390152
58704092,350,390152
58704096,350,390152
58704097,350,390152
58704102,350,390152
58704103,350,390152
58704105,350,390152
58704106,350,390152
58704107,350,390152
58704110,350,390152
58704115,350,390152
58704116,350,390152
58704117,350,390152
58704118,350,390152
58704120,350,390152
58704122,350,390152
58704123,350,390152
58704124,350,390152
58704127,350,390152
58704128,350,390152
58704129,350,390152
58704130,350,390152
58704133,350,390152
58704134,350,390152
58704138,350,390152
58704143,350,390152
58704144,350,390152
58704145,350,390152
58704146,350,390152
58704147,350,390152
58704148,350,390152
58704151,350,390152
58704153,350,390152
58704157,350,390152
58704160,350,390152
58704162,350,390152
58704163,350,390152
58704165,350,390152
58704167,350,390152
58704169,350,390152
58704171,350,390152
58704172,350,390152
58704173,350,390152
58704176,350,390152
58704178,350,390152
58704179,350,390152
58704181,350,390152
58704231,350,390152
58704749,350,390152
58704750,350,390152
58704753,350,390152
58704755,350,390152
58704757,350,390152
58704759,350,390152
58704761,350,390152
58704762,350,390152
58704763,350,390152
58704765,350,390152
58704767,350,390152
58704769,350,390152
58704770,350,390152
58704771,350,390152
58704773,350,390152
58704775,350,390152
58704777,350,390152
58704778,350,390152
58704781,350,390152
58704782,350,390152
58704783,350,390152
58704810,350,390152
58704811,350,390152
58705882,350,390152
58705883,350,390152
58705886,350,390152
58705888,350,390152
58705889,350,390152
58705890,350,390152
58705891,350,390152
58705898,350,390152
58705900,350,390152
58705901,350,390152
58705902,350,390152
