row_id,stop_id,stop_name,stop_lat,stop_lon
5608,7782,Lincoln St @ Smith St,42.410558,-71.254913
5609,7784,Lincoln St opp Graymore Rd,42.40782,-71.252341
5610,7785,Lake St @ Lincoln St,42.405443,-71.249521
5611,7787,Lake St @ Seminole Ave,42.404609,-71.24607
5612,7789,Lake St @ Bowdoin Ave,42.403946,-71.241836
5613,779,Spring St @ Centre St,42.278107,-71.160282
5614,7790,Lake St @ Indian Rd,42.403135,-71.238293
5615,7791,Lake St opp Hardy Residences,42.402514,-71.236493
5616,7792,Lake St @ Lexington St,42.402189,-71.235069
5617,7795,130 Lexington St @ Shopping Plaza,42.380956,-71.236391
5618,7797,Lexington St @ School St,42.377341,-71.23581
5619,780,Centre St @ Saint Theresa Ave,42.278725,-71.159427
5620,7800,Adams St @ Washington St,42.355015,-71.195754
5621,7801,Adams St @ Middle St,42.356705,-71.197984
5622,7802,Adams St @ Watertown St,42.359957,-71.202235
5623,7804,Chapel St @ Watertown St,42.361008,-71.200117
5624,7805,78 Chapel St,42.362267,-71.200814
5625,7806,California St @ Bridge St,42.365201,-71.204297
5626,7807,Pleasant St @ Bridge St,42.366533,-71.204886
5627,78071,541 Pleasant St,42.366368,-71.209247
5628,78073,Pleasant St @ Repton Pl,42.367421,-71.213576
5629,7808,River St @ Seyon St,42.368522,-71.217614
5630,7809,River St @ School Ave,42.370821,-71.223273
5631,781,Centre St @ Lagrange St,42.280826,-71.158096
5632,7810,River St @ Bright St,42.371554,-71.224591
5633,7811,River St @ Ripley St,42.372707,-71.226784
5634,7812,River St @ Newton St,42.373465,-71.228258
5635,78121,River St @ Jackson St,42.374185,-71.231293
5636,7813,Crescent St @ Spruce St,42.370855,-71.2399
5637,7814,113 Crescent St,42.369672,-71.241288
5638,78141,Crescent St opp Cherry St,42.367747,-71.242903
5639,7815,Crescent St opp Brown St,42.365847,-71.243556
5640,7816,Crescent St @ Woerd Ave,42.363802,-71.243522
5641,7817,Opp 48 Woerd Ave,42.362504,-71.244611
5642,7818,Rumford Ave @ Woerd Ave,42.361044,-71.245653
5643,782,Centre St Opp Mt Vernon St,42.283083,-71.157136
5644,7820,Rumford Ave @ Buttrick St,42.359013,-71.243279
5645,78201,Lexington St @ Rumford Ave,42.357685,-71.239754
5646,78202,161 Lexington St,42.355582,-71.241668
5647,78203,181 Lexington St,42.355293,-71.242243
5648,78204,Lexington St @ Orris St,42.352099,-71.245893
5649,78205,Lexington St @ Freeman St,42.349851,-71.247226
5650,78211,Commonwealth Ave opp Pamela Ct,42.347446,-71.245416
5651,78212,Commonwealth Ave @ Auburn St,42.344958,-71.241044
5652,78213,Commonwealth Ave @ Cheswick Rd,42.3432,-71.241367
5653,78215,Washington St @ Commonwealth Ave,42.34127,-71.238283
5654,78216,1600 Washington St,42.343383,-71.236076
5655,78218,Washington St @ Auburn St,42.344982,-71.23431
5656,78219,Washington St @ Prospect St,42.345723,-71.233334
5657,7825,Commonwealth Ave @ Lexington St,42.348058,-71.247735
5658,7826,Commonwealth Ave opp Ash St,42.347519,-71.251325
5659,7827,Commonwealth Ave @ Islington Rd,42.347185,-71.252981
5660,7828,Commonwealth Ave @ Marriott,42.345698,-71.257536
5661,7829,Commonwealth Ave opp Marriott,42.345523,-71.257145
5662,783,Centre St @ Park St,42.285165,-71.156338
5663,7830,Commonwealth Ave @ Islington Rd,42.347063,-71.252884
5664,7831,Commonwealth Ave @ Ash St,42.347514,-71.250898
5665,7832,Commonwealth Ave @ Melrose St,42.34789,-71.248621
5666,7833,Commonwealth Ave @ Auburn St,42.344937,-71.240918
5667,7834,Lexington St @ Auburndale Ave,42.349651,-71.247197
5668,7835,Lexington St @ Orris St,42.351895,-71.245871
5669,7836,180 Lexington St,42.355216,-71.242177
5670,7837,Lexington St @ Roberta Rd,42.355732,-71.241216
5671,7838,Lexington St @ River St,42.357715,-71.23961
5672,7839,Rumford Ave @ Buttrick St,42.359406,-71.243538
5673,784,Centre St @ Corey St,42.286181,-71.15466
5674,7841,Rumford Ave @ Woerd Ave,42.361156,-71.245634
5675,7842,48 Woerd Ave,42.362306,-71.24456
5676,7843,Crescent St @ Woerd Ave,42.363851,-71.243411
5677,7844,Crescent St @ Brown St,42.366263,-71.243254
5678,7845,Crescent St @ Maple St,42.368915,-71.24189
5679,78451,Maple St @ Crescent St,42.368391,-71.242208
5680,78452,Maple St @ Moody St,42.367548,-71.237722
5681,7846,Crescent St @ Walnut St,42.370165,-71.240569
5682,78471,River St @ Jackson St,42.374086,-71.231227
5683,7848,River St @ Newton St,42.373352,-71.228266
5684,7849,River St @ Ripley St,42.372729,-71.227054
5685,785,Centre St @ Willow St,42.287189,-71.153062
5686,7850,River St @ Bright St,42.371442,-71.224599
5687,7851,River St @ School Ave,42.370659,-71.223167
5688,78511,River St @ Willow St,42.369889,-71.221264
5689,78512,Pleasant St opp Repton Pl,42.367413,-71.213922
5690,78513,Pleasant St @ Paramount Pl,42.366234,-71.209387
5691,7852,River St @ Seyon St,42.368412,-71.2176
5692,78531,Pleasant St @ Bridge St,42.366451,-71.204787
5693,7854,California St @ Bridge St,42.365127,-71.204205
5694,7855,75 Chapel St,42.362229,-71.200933
5695,7856,Chapel St @ Watertown St,42.360915,-71.200206
5696,78571,Adams St @ Quirk St,42.358286,-71.200215
5697,78573,Adams St @ Washington St,42.355169,-71.196176
5698,7858,Adams St @ Lincoln Rd,42.356783,-71.198235
5699,7859,School St @ Lexington St,42.378014,-71.235172
5700,786,Belgrade Ave @ Centre St,42.287009,-71.150087
5701,78600,135 Beaver St,42.383284,-71.208693
5702,7861,Lexington St opp Shopping Plaza,42.380755,-71.236188
5703,7862,Dale St @ Lexington St,42.383172,-71.237099
5704,78632,opp 135 Beaver St,42.383073,-71.208507
5705,7864,Dale St @ Bacon St,42.38404,-71.241274
5706,7865,Beaver St @ Valley View Rd,42.384409,-71.231462
5707,787,Belgrade Ave @ West Roxbury Pkwy,42.285932,-71.147524
5708,7874,Worthen Rd @ Waltham St,42.440954,-71.232643
5709,78741,Worthen Rd @ Hayden Rec Ctr,42.448013,-71.237081
5710,78742,Massachusetts Ave @ Forest St,42.449395,-71.234167
5711,7878,Massachusetts Ave @ Depot Sq,42.448146,-71.228563
5712,788,Belgrade Ave @ Iona St,42.285984,-71.145019
5713,7881,Springs Rd opp Hillside Ave,42.494368,-71.276188
5714,7882,Springs Rd @ Hancock St,42.493376,-71.278434
5715,7883,South Rd @ Great Rd,42.491701,-71.279122
5716,7884,South Rd opp Crescent Ave,42.489286,-71.279105
5717,7885,South Rd opp Hartford St,42.487985,-71.27875
5718,7886,South Rd @ Railroad Ave,42.486411,-71.27801
5719,7887,Loomis St opp Hartford St,42.486419,-71.27675
5720,7888,Loomis St @ Winthrop Ave,42.488059,-71.273314
5721,7889,Loomis St @ Great Rd,42.488961,-71.271528
5722,789,Belgrade Ave @ Rexhame St,42.286017,-71.143322
5723,7890,Great Rd opp Brooksbie Rd,42.488167,-71.268268
5724,7891,Great Rd @ Roberts Dr,42.487656,-71.266435
5725,7892,Great Rd @ Shopping Center,42.486506,-71.26284
5726,7894,Great Road @ Pine St,42.484556,-71.260104
5727,7896,Great Rd @ Perham St - Lexington Line,42.479887,-71.255949
5728,7898,Bedford St @ Hartwell Ave,42.476175,-71.251528
5729,78981,Hartwell Ave @ Westview St,42.475421,-71.253388
5730,78982,Hartwell Ave @ Bikeway,42.471426,-71.257744
5731,78987,Hartwell Ave @ Bikeway,42.47141,-71.257603
5732,78988,Hartwell Ave opp Westview St,42.476167,-71.252434
5733,79,Massachusetts Ave @ Boylston St,42.346965,-71.08772
5734,790,Belgrade Ave @ Aldrich St,42.286095,-71.139543
5735,7900,Bedford St @ Eldred St,42.473709,-71.248316
5736,7902,Bedford St opp Simonds Rd,42.466503,-71.242312
5737,7903,Bedford St @ Harding Rd,42.463959,-71.240906
5738,7904,Bedford St opp Ledgelawn Ave,42.462809,-71.240328
5739,7905,Bedford St @ Sunny Knoll Ave,42.461079,-71.239206
5740,7906,Bedford St @ Vaille Ave,42.45978,-71.238466
5741,7907,Bedford St @ Reed St,42.458073,-71.237239
5742,7908,Bedford St @ Hill St,42.456094,-71.235379
5743,7909,Bedford St @ Tewksbury St,42.454971,-71.234247
5744,791,Belgrade Ave @ Walworth St,42.286196,-71.137212
5745,7910,Opp 57 Bedford St,42.45361,-71.233126
5746,7911,Bedford St @ Worthen Rd,42.451955,-71.231867
5747,7912,Bedford St @ Harrington Rd,42.450277,-71.230669
5748,7913,Massachusetts Ave @ Oak St,42.427464,-71.20362
5749,7914,430 Massachusetts Ave,42.427756,-71.201908
5750,7915,Massachusetts Ave @ Fottler Ave,42.426936,-71.198778
5751,7916,Massachusetts Ave @ Charles St,42.425988,-71.19629
5752,7917,Massachusetts Ave @ Bow St,42.425652,-71.194862
5753,7918,Massachusetts Ave @ Hibbert St - Arlington Line,42.425431,-71.192893
5754,7919,Massachusetts Ave opp Drake Rd,42.425322,-71.189411
5755,792,Belgrade Ave @ Penfield St,42.286241,-71.135028
5756,7921,Massachusetts Ave @ Paul Revere Rd,42.424886,-71.187619
5757,7922,Arlington Heights Busway,42.424903,-71.184975
5758,793,Belgrade Ave @ Pinehurst St,42.286337,-71.132805
5759,795,Corinth St @ Cohasset St,42.285956,-71.129553
5760,7953,Summer St opp Washington St,42.424096,-71.168968
5761,7954,Washington St @ Candia St,42.425213,-71.168978
5762,7955,Washington St @ Ronald Rd,42.427946,-71.169786
5763,7956,Washington St @ Mountain Ave,42.431169,-71.171061
5764,7959,Clyde Terr @ Lawrence Ln,42.435161,-71.173205
5765,7960,Forest St @ Thomas St,42.434309,-71.175483
5766,7961,Forest St @ Heard Rd,42.43183,-71.17617
5767,79618,625 Washington St,42.146965,-71.229095
5768,7962,Forest St @ Hancock St,42.432932,-71.17575
5769,7963,Forest St @ Sunset Rd,42.429628,-71.174804
5770,79642,Summer st @ Forest St,42.426916,-71.173818
5771,7965,Summer St @ Washington St,42.424081,-71.169347
5772,7966,Summer St opp Symmes Rd,42.422609,-71.164407
5773,7967,Summer St opp Oak Hill Dr,42.421415,-71.162328
5774,7968,Summer St opp Richfield Rd,42.419342,-71.159091
5775,7969,Mill St @ Mill Brook Dr,42.417534,-71.157816
5776,797,Belgrade Ave @ Robert St,42.286921,-71.130665
5777,7976,Mill St @ Bacon St,42.417044,-71.15777
5778,7977,Summer St @ Winthrop Rd,42.419201,-71.157863
5779,7978,Summer St @ Oak Hill Dr,42.421383,-71.161968
5780,7979,Summer St @ Symmes Rd,42.422591,-71.164097
5781,798,Belgrade Ave opp Pinehurst St,42.286415,-71.132946
5782,7981,Symmes Circle @ Symmes Rd,42.423682,-71.162062
5783,799,Belgrade Ave opp Penfield St,42.286334,-71.135109
5784,8,Massachusetts Ave @ Island St,42.331202,-71.070724
5785,80,Massachusetts Ave opp Christian Science Ctr,42.344366,-71.086458
5786,800,Belgrade Ave @ Walworth St,42.286307,-71.137533
5787,801,Belgrade Ave opp Aldrich St,42.286195,-71.139544
5788,802,Belgrade Ave opp Rexhame St,42.286108,-71.143403
5789,803,Belgrade Ave @ McCraw St,42.286077,-71.145052
5790,804,Belgrade Ave @ West Roxbury Pkwy,42.286034,-71.147975
5791,805,Belgrade Ave @ Centre St,42.287193,-71.14999
5792,806,Centre St @ Willow St,42.287564,-71.152084
5793,80619,Washington St @ Waldo Way,42.222342,-71.18739
5794,80620,14 Washington St opp Gay St,42.228685,-71.185988
5795,807,Centre St @ Corey St,42.286119,-71.155081
5796,808,Centre St opp Bellevue st,42.284044,-71.156956
5797,810,1999 Centre St,42.282033,-71.157831
5798,812,Spring St @ Temple St,42.278223,-71.160401
5799,813,Spring St opp Powell St,42.277537,-71.16324
5800,81317,360 Huntington Ave,42.34016,-71.088899
5801,814,Spring St @ Gardner St,42.276852,-71.165423
5802,81437,Chapel St @ Great Plain Ave,42.280372,-71.236875
5803,81438,Highland Ave @ Oakland Ave,42.285098,-71.235673
5804,81439,Highland Ave @ Rosemary St,42.287494,-71.234835
5805,8144,Webster St @ Elder St,42.304007,-71.235483
5806,81440,Highland Ave @ Dana Pl,42.290038,-71.23495
5807,81441,Highland Ave @ Mark Lee Rd,42.293543,-71.235202
5808,81442,Hillside Ave @ Hunnewell St,42.296436,-71.236746
5809,81443,Hillside Ave @ Avery St,42.298591,-71.235709
5810,81444,Webster St @ Hillside Ave,42.301043,-71.234013
5811,81445,Webster St @ Central Ave,42.306843,-71.2363
5812,81446,Central Ave @ Noanette Rd,42.30798,-71.235193
5813,81447,Central Ave @ Gould St,42.309215,-71.232925
5814,81448,Central Ave @ Hampton Ave,42.309974,-71.23117
5815,81449,Central Ave @ Reservoir St,42.311334,-71.228521
5816,8145,Chestnut St @ Elliot St,42.312647,-71.224718
5817,81451,Chestnut St @ Pennsylvania Ave,42.31022,-71.224024
5818,8146,Chestnut St @ Oak St,42.309356,-71.220632
5819,81463,Oak St @ Chestnut St,42.309265,-71.220548
5820,81464,173 Oak St,42.307696,-71.217401
5821,8147,Oak St @ Elliot St,42.312557,-71.221019
5822,8148,Elliot St @ Linden St,42.312638,-71.219808
5823,8149,Elliot St @ Wetherell St,42.312953,-71.217344
5824,815,Spring St @ Baker St,42.275954,-71.166996
5825,8150,Elliot St @ Columbia Ave,42.313982,-71.216105
5826,8151,Elliot St opp Charles St,42.316188,-71.213877
5827,8152,Woodward St @ Boylston St,42.3193,-71.212902
5828,8153,Lincoln St @ Woodward St,42.320587,-71.21382
5829,8154,Lincoln St @ Bowdoin St,42.321005,-71.210712
5830,8156,Walnut St @ Duncklee St,42.324976,-71.206722
5831,81561,Walnut St @ Berwick Rd,42.327738,-71.206106
5832,81562,Walnut St @ Beacon St,42.330391,-71.206825
5833,8158,Walnut St @ Brentwood Ave,42.332458,-71.20746
5834,8159,796 Walnut St,42.333477,-71.207751
5835,816,Spring St @ Moville St,42.274612,-71.168808
5836,8160,Walnut St @ Homer St,42.335913,-71.207072
5837,8161,Walnut St @ Commonwealth Ave,42.338925,-71.20682
5838,81618,East St @ Kendall St,42.147387,-71.239757
5839,8162,Walnut St @ Prospect Ave,42.341276,-71.206639
5840,8163,Walnut St @ Mill St,42.343101,-71.205909
5841,8164,Walnut St @ Clyde St,42.345783,-71.206015
5842,8165,Walnut St opp Otis St,42.347979,-71.206604
5843,81651,Walnut St @ Washington Pk,42.349069,-71.20674
5844,8166,Walnut St @ Newtonville Ave,42.351007,-71.207027
5845,8167,Walnut St @ Washington St,42.351779,-71.20733
5846,8168,Walnut St @ Page Rd,42.353479,-71.208007
5847,81681,Walnut St @ Watertown St,42.355787,-71.20888
5848,81682,Walnut St @ Linwood Ave,42.35777,-71.210799
5849,81683,Crafts St @ California St,42.359477,-71.213104
5850,81685,Crafts St @ Albemarle St,42.359881,-71.216606
5851,81686,Crafts St @ Harding St,42.360336,-71.22195
5852,81687,Waltham St @ Lodge Rd,42.361467,-71.223558
5853,81688,Waltham St @ Hazelhurst Ave,42.363127,-71.225457
5854,8169,Watertown St @ Crafts St,42.356766,-71.206749
5855,817,Spring St @ VA Hospital,42.272991,-71.170956
5856,8170,Watertown St @ Adams St,42.359892,-71.202409
5857,8171,Watertown St @ Chapel St,42.360774,-71.200222
5858,8172,Watertown St @ Pearl St,42.361395,-71.197011
5859,8173,Watertown St @ Washburn St,42.361647,-71.195534
5860,8174,Watertown St @ Pond St,42.361881,-71.194156
5861,8175,Watertown St @ Morse St,42.362456,-71.192276
5862,8176,Watertown St @ Fifth Ave,42.362933,-71.191427
5863,8177,Watertown St @ Aldrich Rd,42.364152,-71.188539
5864,8178,Watertown Sq Terminal,42.365436,-71.185502
5865,818,Spring St opp Charles River Loop,42.272032,-71.172122
5866,8180,Watertown St opp Aldrich Rd,42.364329,-71.188538
5867,8181,Watertown St @ Fifth St,42.363114,-71.191223
5868,8182,Watertown St opp Morse St,42.362688,-71.192143
5869,8183,Watertown St opp Pond St,42.36191,-71.194485
5870,81835,Grove St opp Allandale Rd,42.305786,-71.147817
5871,8185,Watertown St opp Pearl St,42.361534,-71.19681
5872,81852,Chestnut St @ Oak St,42.276974,-71.23751
5873,8186,Watertown St @ Chapel St,42.360878,-71.200225
5874,8187,Watertown St @ Adams St,42.360392,-71.201837
5875,8188,503 Watertown St,42.357429,-71.206028
5876,8189,Walnut St @ Watertown St,42.355527,-71.209045
5877,81916,Lee St @ Boylston St,42.326155,-71.140511
5878,81917,Chestnut Hill Ave @ Channing Rd,42.326824,-71.143
5879,8192,Walnut St @ Otis St,42.348153,-71.206755
5880,8193,Walnut St @ Clyde St,42.345743,-71.206153
5881,8194,Walnut St @ Mill St,42.343288,-71.206012
5882,8195,Walnut St @ Prospect Ave,42.341438,-71.206756
5883,8196,Walnut St @ Commonwealth Ave,42.338661,-71.206955
5884,8197,Walnut St @ Homer St,42.336533,-71.20714
5885,8198,791 Walnut St,42.333442,-71.207877
5886,8199,Walnut St @ Brentwood Ave,42.332612,-71.207637
5887,82,Massachusetts Ave @ Huntington Ave,42.342478,-71.084701
5888,820,Charles River Loop,42.271777,-71.171963
5889,8200,Walnut St @ Beacon St,42.330241,-71.206915
5890,82011,Walnut St @ Fisher Ave,42.327672,-71.206229
5891,8202,Walnut St @ Duncklee St,42.325171,-71.206799
5892,82030,Needham St @ Easy St,42.316145,-71.209784
5893,82031,Needham St @ Jaconett Rd,42.312024,-71.213104
5894,82032,Needham St opp Charlemont St,42.309262,-71.21495
5895,82033,156 Oak St,42.307745,-71.217212
5896,82034,106 Oak St,42.309046,-71.22031
5897,82039,Needham St opp Columbia Ave,42.313954,-71.211591
5898,8204,69 Lincoln St,42.321413,-71.208476
5899,82047,Needham St @ Charlemont St,42.309278,-71.214802
5900,82048,Needham St @ Jaconnet St,42.312026,-71.212953
5901,82049,Needham St @ Columbia Ave,42.313962,-71.211439
5902,8205,Lincoln St @ Bowdoin St,42.321082,-71.210819
5903,82050,Needham St opp Easy St,42.316087,-71.20961
5904,8206,Lincoln St @ Woodward St,42.320667,-71.21393
5905,8207,Woodward St @ Boylston St,42.318916,-71.212736
5906,8208,Elliot St @ Charles St,42.316391,-71.213905
5907,8209,Elliot St @ Columbia Ave,42.314177,-71.21603
5908,821,Centre St @ Lorette St,42.27898,-71.159417
5909,8210,Elliot St @ Cottage St,42.312973,-71.217485
5910,8211,Elliot St @ Linden St,42.312715,-71.219553
5911,8212,Oak St @ Elliot St,42.312554,-71.221176
5912,8213,Oak St @ Chestnut St,42.309507,-71.220609
5913,82130,Central Ave @ Parkland Rd,42.308155,-71.235052
5914,82131,Chestnut St @ Pennsylvania Ave,42.310201,-71.223898
5915,82132,Chestnut St @ Elliot St,42.312716,-71.224603
5916,82133,Central Ave @ Reservoir St,42.311066,-71.228917
5917,82134,Central Ave @ Saint Mary St,42.310029,-71.231303
5918,82135,Central Ave @ Gould St,42.309393,-71.232792
5919,82136,Webster St @ Central Ave,42.306681,-71.236449
5920,82137,Webster St @ Hillside Ave,42.300896,-71.234063
5921,82138,Hillside Ave @ Avery St,42.298796,-71.235697
5922,82139,Hillside Ave @ Hunnewell St,42.296392,-71.236878
5923,82140,Highland Ave @ Avery Sq,42.293848,-71.235334
5924,822,Centre St @ Autumn St,42.276483,-71.160531
5925,8229,Cambridge St opp Wilmington Rd,42.518332,-71.210048
5926,823,Centre St @ Cass St,42.274491,-71.160369
5927,8230,Cambridge St opp Chestnut Ave,42.51636,-71.207494
5928,8231,Cambridge St @ Great Pines Ave,42.515035,-71.205379
5929,8232,Cambridge St opp Skilton Ln,42.512607,-71.202249
5930,8233,Cambridge St @ Terry Ave,42.51063,-71.200582
5931,8234,Cambridge St @ Church Ln,42.509728,-71.198846
5932,8235,Cambridge St @ Bedford St,42.505072,-71.195917
5933,8236,127 Cambridge St opp Cedarwood Ln,42.501873,-71.195198
5934,8237,Cambridge St opp Birchcrest St,42.500634,-71.194692
5935,8239,99 Cambridge St,42.496674,-71.19443
5936,824,Centre St @ Bronx Rd,42.273191,-71.160805
5937,8240,Cambridge St @ Burlington Mall Rd,42.492115,-71.193811
5938,8241,Cambridge St @ Wayside Rd,42.485502,-71.19024
5939,8242,Cambridge St @ Lincoln Knoll Ln,42.482525,-71.188211
5940,8243,Cambridge St opp Ray Ave,42.481307,-71.186901
5941,82437,Highland Ave @ May St,42.282986,-71.236048
5942,8244,Cambridge Rd @ S Bedford Rd,42.479837,-71.185434
5943,8245,81 Cambridge Rd opp Locust St,42.475386,-71.182285
5944,8247,Cambridge Rd @ Revere Rd,42.470722,-71.180326
5945,82471,Russell St @ Cambridge St,42.467852,-71.178576
5946,8248,Cambridge Rd @ Russell St,42.467764,-71.178436
5947,8249,205 Cambridge Rd opp Day Circle,42.46565,-71.176234
5948,825,Centre St opp Wedgemere Rd,42.272129,-71.161439
5949,8250,223 Cambridge Rd opp Crawford Rd,42.464222,-71.174707
5950,8251,Cambridge Rd @ Parker St,42.462168,-71.173276
5951,8252,259 Cambridge Rd,42.461404,-71.171898
5952,8253,Cambridge Rd @ Crescent Park Dr,42.461166,-71.168312
5953,8254,Cambridge Rd @ NE Rehab Hospital,42.460332,-71.165459
5954,8257,Cambridge St opp Pond St,42.455785,-71.159735
5955,8259,Cambridge St @ Wildwood St,42.451474,-71.157039
5956,826,Centre St @ Glenhaven Rd,42.270125,-71.16203
5957,8260,Cambridge St @ Blossom Hill Rd,42.448942,-71.155459
5958,8261,Cambridge St @ Oneida Rd,42.447353,-71.154305
5959,82618,East St @ Pennington Dr,42.147276,-71.242841
5960,8262,Cambridge St @ High St,42.446456,-71.153306
5961,8264,Cambridge St @ Myopia Rd,42.442611,-71.15221
5962,8267,26 Cambridge St,42.438024,-71.152937
5963,8268,Cambridge St @ Arlington St,42.436319,-71.155374
5964,8269,Mystic St @ Old Mystic St - Arlington Line,42.434419,-71.155548
5965,827,Centre St @ Northdale Rd,42.267596,-71.162822
5966,8270,Mystic St @ Falmouth Rd,42.428849,-71.153132
5967,8271,294 Mystic St opp Beverly Rd,42.426582,-71.152233
5968,8272,Mystic St @ Columbia Rd,42.423551,-71.153391
5969,8273,Mystic St @ Victoria Rd,42.421047,-71.153778
5970,8274,144 Mystic St opp Rangely Rd,42.420083,-71.152743
5971,8275,Mystic St @ Russell St,42.418188,-71.151205
5972,8279,Tremont St @ Boylston Station,42.353247,-71.064353
5973,828,Centre St @ Fairlane Rd,42.265745,-71.162965
5974,8281,285 Tremont St,42.349606,-71.065439
5975,8285,Watertown St @ Crafts St,42.356622,-71.20713
5976,82851,Walnut St @ Page Rd,42.353395,-71.208103
5977,82853,Walnut St @ Austin St,42.350667,-71.207073
5978,829,2519 Centre St,42.264749,-71.162978
5979,8291,Main St @ Evans St,42.373227,-71.203268
5980,8292,590 Main St opp Herson St,42.372745,-71.20129
5981,8293,Main St opp Olcott St,42.371988,-71.199695
5982,8294,Main St @ Oakland St,42.371089,-71.195998
5983,8295,Main St @ French St,42.369851,-71.192201
5984,8296,Main St @ Chestnut St,42.368292,-71.189099
5985,8297,Main St @ Cross St,42.366644,-71.186543
5986,8298,Main St @ Howard St,42.370598,-71.194843
5987,830,Stimson St @ Centre St,42.262782,-71.163277
5988,8301,Fellsway W @ Elm St,42.436141,-71.101815
5989,8302,Fellsway W opp Elm St,42.436082,-71.102168
5990,8303,Fellsway W @ S Border Rd,42.429834,-71.103828
5991,83032,Needham St @ Oak St,42.30766,-71.216067
5992,8304,Fellsway W @ Fulton St,42.425618,-71.101209
5993,8305,Fellsway W @ Paris St,42.425179,-71.097251
5994,8306,Fellsway W @ Cherry St,42.424604,-71.094343
5995,8307,Fellsway W @ Grant Ave,42.42439,-71.092796
5996,8308,Salem St @ Fellsway W,42.423901,-71.090152
5997,8309,Surface Rd @ Hanover St,42.362243,-71.056806
5998,83091,Surface Rd opp Public Market,42.361933,-71.056211
5999,831,80 Stimson St,42.260813,-71.159719
6000,8311,Fellsway W @ Salem St,42.424274,-71.089893
6001,83111,Fellsway W @ Fells Ave,42.424621,-71.091619
6002,8312,205 Fellsway W,42.424976,-71.094619
6003,8313,Fellsway W @ Fern Rd,42.425429,-71.097269
6004,8314,Fellsway W @ Fulton St,42.425934,-71.101017
6005,8315,Fellsway W @ Ridgeway Rd - Roosevelt Circle,42.428286,-71.102573
6006,8316,Fellsway W @ Fulton Springs Rd,42.430686,-71.102014
6007,8317,Fellsway W @ Foss St,42.432942,-71.101141
6008,8318,7 Sohier Rd,42.559269,-70.879784
6009,8319,Sohier Rd @ Story Ave,42.562822,-70.879216
6010,832,Stimson St @ Washington St,42.260206,-71.158675
6011,8320,Sohier Rd @ Beverly High School,42.564177,-70.879032
6012,8323,Sohier Rd @ Beverly High School,42.564189,-70.879158
6013,8324,Sohier Rd opp Story Ave,42.562532,-70.879386
6014,8325,22 Sohier Rd,42.559766,-70.879807
6015,8326,Adams St @ Parkman St,42.297185,-71.056697
6016,8327,Neponset Ave @ Victory Rd,42.295845,-71.054305
6017,8328,1 W Milton St opp Ernest Ave,42.240706,-71.143445
6018,8329,49 W Milton St opp W Milton Pl,42.239681,-71.14037
6019,833,Baker St @ Lasell St,42.285986,-71.170648
6020,8330,113 W Milton St opp Pine Ave,42.238957,-71.138145
6021,8331,Readville St @ W Milton St,42.238283,-71.13563
6022,8332,Readville St opp Como Rd,42.240322,-71.135558
6023,8333,Readville St @ Albermarle St,42.242626,-71.134245
6024,8335,Neponset Valley Parkway @ Readville St,42.244242,-71.134256
6025,8336,Kennedy Dr @ Main Stop,42.436449,-71.033202
6026,8337,River St opp Turtle Pond Pkwy,42.246537,-71.136126
6027,8338,Kennedy Dr @ Bldg 184,42.436273,-71.031803
6028,8339,Main St @ Olcott St,42.372111,-71.19955
6029,834,Lasell St @ Temple St,42.286439,-71.170052
6030,8340,Victory Rd @ Puritan Mall Driveway,42.29744,-71.050745
6031,8341,Puritan Mall Service Rd,42.296877,-71.049066
6032,8342,Freeport St @ Morrisey Blvd,42.292588,-71.048106
6033,8343,Opp 1557 River St,42.248471,-71.131703
6034,8344,River St @ Reservation Rd,42.25162,-71.130937
6035,835,Lasell St @ Perham St,42.287039,-71.169316
6036,836,Lasell St opp Atlantis St,42.288124,-71.167836
6037,83618,East St @ Hartshorn Ave,42.147199,-71.246425
6038,837,Lasell St @ Lagrange St,42.288919,-71.166774
6039,838,Lagrange St @ Vermont St,42.287508,-71.165448
6040,839,Lagrange St @ Burard St,42.285862,-71.163908
6041,8390,Baker St opp Wycliff Ave,42.276251,-71.167
6042,8391,Baker St opp Dunwell St,42.277573,-71.166864
6043,8392,Baker St @ Cutter Rd,42.280413,-71.167935
6044,8393,Baker St @ Rumford Rd,42.282123,-71.168998
6045,8394,Baker St @ Varick Rd,42.283723,-71.169493
6046,84,Massachusetts Ave @ Tremont St,42.339074,-71.080299
6047,840,Lagrange St @ Pender St,42.28461,-71.162477
6048,841,Lagrange St @ Virgil Rd,42.283759,-71.161613
6049,842,Lagrange St @ Westmount Ave,42.282456,-71.160818
6050,8428,Massachusetts Ave opp Paul Revere Rd,42.425081,-71.187952
6051,8429,Massachusetts Ave @ Drake Rd,42.425429,-71.189452
6052,843,Lagrange St @ Dent St,42.281377,-71.159686
6053,8430,Massachusetts Ave opp Sylvia St,42.425528,-71.193137
6054,8431,Massachusetts Ave @ Bow St,42.425701,-71.194599
6055,8432,Massachusetts Ave opp Charles St,42.426012,-71.196019
6056,8433,Massachusetts Ave @ Fottler Ave,42.427043,-71.198781
6057,8434,Opp 430 Massachusetts Ave,42.427816,-71.201648
6058,8435,Massachusetts Ave opp Oak St,42.427552,-71.203657
6059,8436,Massachusetts Ave opp Pleasant St,42.428863,-71.206655
6060,8437,Bedford St @ Harrington Rd,42.45056,-71.230615
6061,8438,Bedford St opp Worthen Rd,42.452977,-71.232488
